Matricula,Oferta Educativa,Grado,Grupo,Genero,Estado Nacimiento,Municipio Nacimiento,Estado,Municipio,Estatus,Promedio Final,Promedio Cuatrimestre Anterior,Bachillerato de Procedencia,Bachillerato (Estado),Bachillerato (Municipio),Promedio Bachillerato
1724110187,Enfermería,sexto ,62,Mujer,HIDALGO,TEPEAPULCO,HIDALGO,TEPEAPULCO,Regular,9.19,9.32,CBTis 59 MIGUEL HIDALGO Y COSTILLA,Hidalgo,Tepeapulco,8.2
1724110673,Enfermería,sexto ,62,Mujer,MÉXICO,TLALNEPANTLA DE BAZ,HIDALGO,SINGUILUCAN,Regular,9.42,9.44,CEyTEs Colegio de Estudios Científicos y Tecnológicos del Estado de Hidalgo Plantel Singuilucan,Hidalgo,Singuilucan,8.7
1724110205,Enfermería,sexto ,62,Hombre,HIDALGO,METEPEC,HIDALGO,ACAXOCHITLÁN,Regular,9.26,9.18,Cecyteh Hidalgo Plantel Acaxochitlan,Hidalgo,Acaxochitlán,8.2
1724110046,Enfermería,sexto ,62,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.57,9.41,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE HIDALGO,Hidalgo,Acaxochitlán,9.0
1724110102,Enfermería,sexto ,62,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.35,9.34,SUBSECRETARIA DE EDUCACIÓN MEDIA SUPERIOR Y SUPERIOR,Hidalgo,San Agustín Tlaxiaca,9.13
1724110037,Enfermería,sexto ,62,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.37,9.29,Colegio de Bachilleres del Estado de Hidalgo Plantel Tulancingo,Hidalgo,Tulancingo de Bravo,9.3
1724110226,Enfermería,sexto ,62,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.29,9.44,Centro de estudio valores con libertad,Hidalgo,Tulancingo de Bravo,8.7
1724110201,Enfermería,sexto ,62,Mujer,HIDALGO,APAN,HIDALGO,APAN,Regular,9.14,9.25,Cbtis 59 Miguel Hidalgo y Costilla,Hidalgo,Tepeapulco,7.5
1724110145,Enfermería,sexto ,62,Mujer,OAXACA,PUTLA VILLA DE GUERRERO,HIDALGO,TULANCINGO DE BRAVO,Regular,8.84,8.93,"CBTA 110 ""Prof.Luis Cordova Reyes""",Puebla,Tecomatlán,8.2
1724110395,Enfermería,sexto ,62,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,8.97,9.12,COLEGIO DE BACHILLERES DEL ESTADO DE HUDALGO COBAEH,Hidalgo,Tulancingo de Bravo,8.5
1724110185,Enfermería,sexto ,62,Mujer,PUEBLA,ZACATLÁN,HIDALGO,TENANGO DE DORIA,Regular,9.19,9.44,Cobaeh plantel San Bartolo Tutotepec,Hidalgo,San Bartolo Tutotepec,9.2
1724110237,Enfermería,sexto ,62,Mujer,HIDALGO,HUEJUTLA DE REYES,VERACRUZ DE IGNACIO DE LA LLAVE,PLATÓN SÁNCHEZ,Regular,9.05,9.34,Escuela Superior de Huejutla,Hidalgo,Huejutla de Reyes,8.39
1724110503,Enfermería,sexto ,62,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.45,9.42,Bachillerato general oficial Ahuazotepec Puebla,Puebla,Ahuazotepec,9.0
1724110241,Enfermería,sexto ,63,Mujer,HIDALGO,SAN BARTOLO TUTOTEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.4,9.35,"Centro de Estudios Bachillerato ""Gabino Barreda""",Hidalgo,Huehuetla,9.1
1724110027,Enfermería,sexto ,63,Mujer,HIDALGO,METEPEC,HIDALGO,ACAXOCHITLÁN,Regular,9.22,9.31,CECyTEH,Hidalgo,Acaxochitlán,8.4
1724110093,Enfermería,sexto ,63,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.47,9.29,CBTis179,Hidalgo,Tulancingo de Bravo,8.5
1724110360,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.56,9.43,ETAC,Hidalgo,Tulancingo de Bravo,9.1
1724110191,Enfermería,sexto ,63,Mujer,HIDALGO,TEPEAPULCO,HIDALGO,ZEMPOALA,Regular,9.31,9.21,Preparatoria No. 1,Hidalgo,Pachuca de Soto,8.63
1724110288,Enfermería,sexto ,63,Mujer,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.61,9.46,Escuela preparatoria no. 2,Hidalgo,Tulancingo de Bravo,9.06
1724110421,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.03,9.19,COBAEH plantel cuautepec,Hidalgo,Cuautepec de Hinojosa,8.0
1724110791,Enfermería,sexto ,63,Mujer,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.21,9.16,Preparatoria Dos,Hidalgo,Tulancingo de Bravo,7.78
1724110183,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.21,9.2,COBAEH,Hidalgo,Tulancingo de Bravo,8.0
1724110335,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,PUEBLA,VENUSTIANO CARRANZA,Regular,9.34,9.29,Alfonso de la Madrid Vidaurreta,Puebla,Venustiano Carranza,9.4
1724110463,Enfermería,sexto ,63,Mujer,HIDALGO,ACATLÁN,HIDALGO,ACATLÁN,Regular,9.26,9.28,COBAEH,Hidalgo,Acatlán,8.9
1724110439,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.47,9.43,Escuela Preparatoria Particular Incorporada Bachillerato ETAC Campus Tulancingo,Hidalgo,Tulancingo de Bravo,9.4
1724110196,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.02,9.07,Colegio de bachilleres del estado de hidalgo de hifal,Hidalgo,Tulancingo de Bravo,9.1
1724110296,Enfermería,sexto ,63,Mujer,HIDALGO,APAN,HIDALGO,ACAXOCHITLÁN,Regular,9.4,9.19,Cbtis 179,Hidalgo,Tulancingo de Bravo,8.8
1724110597,Enfermería,sexto ,63,Mujer,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,Regular,9.14,9.26,Colegios de Estudios Científicos y Tecnológicos del Estado de Veracruz,Veracruz de Ignacio de la Llave,Veracruz,7.6
1724110049,Enfermería,sexto ,63,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.43,9.33,Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.96
1724110294,Enfermería,sexto ,63,Mujer,PUEBLA,PAHUATLÁN,PUEBLA,PAHUATLÁN,Regular,9.33,9.31,Miguel Hidalgo Y Costilla,Puebla,Pahuatlán,9.1
1724110457,Enfermería,sexto ,63,Mujer,HIDALGO,METEPEC,HIDALGO,ACATLÁN,Regular,9.31,9.34,COBAEH PLANTEL ACATLÁN,Hidalgo,Acatlán,9.1
1724110462,Enfermería,sexto ,63,Mujer,HIDALGO,METEPEC,HIDALGO,ACATLÁN,Regular,9.47,9.26,COBAEH Plantel Acatlán,Hidalgo,Acatlán,9.4
1724110543,Enfermería,sexto ,63,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Regular,8.92,9.16,Universidad tecnológica,Hidalgo,Tulancingo de Bravo,8.0
1725111145,Enfermería,sexto ,63,Hombre,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,Regular,9.6,8.93,Desconocido,Desconocido,Desconocido,8.67
1724110370,Enfermería,sexto ,63,Mujer,HIDALGO,ZEMPOALA,HIDALGO,ZEMPOALA,Regular,9.34,9.26,Colegio de bachilleres plantel Zempoala,Hidalgo,Zempoala,9.2
1724110173,Enfermería,sexto ,63,Mujer,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.6,9.41,Colegio de Bachilleres del Estado de Hidalgo,Hidalgo,Cuautepec de Hinojosa,9.8
1724110016,Enfermería,sexto ,63,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Regular,9.3,9.26,Colegio de estudios científicos y Tecnologicos del estado de Hiidalgo,Hidalgo,Acaxochitlán,8.2
1724110017,Enfermería,sexto ,63,Mujer,VERACRUZ DE IGNACIO DE LA LLAVE,TEXCATEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.16,8.92,Villa de los Niños,México,Chalco,8.7
1724110442,Enfermería,sexto ,63,Mujer,OAXACA,SALINA CRUZ,HIDALGO,TULANCINGO DE BRAVO,Regular,9.11,9.24,Centro de bachillerato tecnológico industrial y de servicios 179,Hidalgo,Tulancingo de Bravo,7.8
1724110440,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,8.96,9.29,Universidad Tecnológica de Tulancingo,Hidalgo,Tulancingo de Bravo,7.81
1724110392,Enfermería,sexto ,61,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,MINERAL DEL MONTE,Regular,9.24,9.21,Centro de bachillerato Tecnológico Industrial y de Servicios No 8,Hidalgo,Mineral de la Reforma,8.1
1724110161,Enfermería,sexto ,61,Mujer,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.37,9.3,Bachillerato Gabrila Mistral,Puebla,Honey,9.0
1724110097,Enfermería,sexto ,61,Mujer,MICHOACÁN DE OCAMPO,MORELIA,HIDALGO,TULANCINGO DE BRAVO,Regular,9.25,9.24,CBTIS 179,Hidalgo,Tulancingo de Bravo,8.5
1724110120,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,AGUA BLANCA DE ITURBIDE,Regular,9.34,9.22,CECyTE Plantel Acaxochitlán,Hidalgo,Acaxochitlán,9.1
1724110137,Enfermería,sexto ,61,Hombre,HIDALGO,TEPEAPULCO,HIDALGO,APAN,Regular,9.53,9.51,Centro de Bachillerato Tecnologico Industrial y de Servicios 59,Hidalgo,Tepeapulco,7.4
1724110210,Enfermería,sexto ,61,Hombre,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.13,9.18,Cbtis 287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.8
1724110430,Enfermería,sexto ,61,Mujer,HIDALGO,APAN,HIDALGO,APAN,Regular,9.27,9.19,Centro de bachillerato tecnológico industrial y de servicios 59,Hidalgo,Tepeapulco,8.1
1724110361,Enfermería,sexto ,61,Mujer,MÉXICO,NAUCALPAN DE JUÁREZ,HIDALGO,TULANCINGO DE BRAVO,Regular,9.51,9.32,Preparatoria no.2,Hidalgo,Tulancingo de Bravo,8.98
1724110248,Enfermería,sexto ,61,Mujer,HIDALGO,IXMIQUILPAN,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.58,9.37,COLEGIO DE BACHILLERES DEL ESTADL DE HIDALGO,Hidalgo,Cardonal,9.5
1724110367,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.05,9.17,Universidad del CEM,Ciudad de México,Cuauhtémoc,9.1
1724110262,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.99,9.03,CECyTEH,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.3
1724110514,Enfermería,sexto ,61,Mujer,HIDALGO,SINGUILUCAN,HIDALGO,SINGUILUCAN,Regular,9.53,9.32,Colegio de Estudios Científicos y Tecnológicos del Estado de Hidalgo,Hidalgo,Singuilucan,9.8
1724110596,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SINGUILUCAN,Regular,9.47,9.36,Cecyteh,Hidalgo,Singuilucan,9.3
1724110510,Enfermería,sexto ,61,Mujer,HIDALGO,SINGUILUCAN,HIDALGO,SINGUILUCAN,Regular,9.56,9.46,Cecyteh,Hidalgo,Singuilucan,9.5
1724110525,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.6,9.58,Preparatoria no. 2 incorporada a la UAEH,Hidalgo,Tulancingo de Bravo,9.22
1724110540,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SINGUILUCAN,Regular,9.01,9.01,UTEC,Hidalgo,Tulancingo de Bravo,8.2
1724110560,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.16,9.05,UNIVERSIDAD DEL CEM,Hidalgo,Pachuca de Soto,9.0
1724110138,Enfermería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,HUASCA DE OCAMPO,Regular,9.54,9.67,Desconocido,Desconocido,Desconocido,8.67
1724110190,Enfermería,sexto ,61,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Regular,9.48,9.2,ESCUELA PREPARATORIA NÚMERO DOS,Hidalgo,Tulancingo de Bravo,8.67
1724110278,Enfermería,sexto ,61,Mujer,Desconocido,Desconocido,HIDALGO,METEPEC,Regular,9.35,9.37,UTEC,Hidalgo,Tulancingo de Bravo,9.5
1724110594,Enfermería,sexto ,61,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,ACATLÁN,Regular,8.97,9.09,Colegio Nacional de Educación Profesional Técnica,Hidalgo,Tulancingo de Bravo,9.6
1724110033,Enfermería,sexto ,61,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,SINGUILUCAN,Regular,9.23,9.14,Colegio Anáhuac,Hidalgo,Tulancingo de Bravo,8.6
1724110164,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.42,9.07,Albert Einstein,Hidalgo,Tulancingo de Bravo,9.0
1724110291,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.11,8.83,ALBERT EINSTEIN,Hidalgo,Tulancingo de Bravo,9.0
1724110214,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.1,8.79,CBTis287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,7.7
1724110504,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.5,9.41,Escuela Preparatoria No.2,Hidalgo,Tulancingo de Bravo,8.29
1724110331,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.53,9.46,Preparatoria Numero 2,Hidalgo,Tulancingo de Bravo,8.3
1724110574,Salud Reproductiva y Partería,sexto ,61,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.2,9.08,EDUCEM,Hidalgo,Tulancingo de Bravo,8.0
1724110447,Salud Reproductiva y Partería,sexto ,61,Mujer,PUEBLA,ZACATLÁN,PUEBLA,ZACATLÁN,Regular,9.47,9.32,Universidad Tecnológica de Tulancingo,Puebla,Tulcingo,8.5
1724110290,Salud Reproductiva y Partería,sexto ,61,Mujer,PUEBLA,HUAUCHINANGO,PUEBLA,JUAN GALINDO,Regular,9.64,9.56,Colegio de Bachilleres del Estado de Puebla,Puebla,Huauchinango,9.6
1724110036,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,SAN BARTOLO TUTOTEPEC,HIDALGO,HUEHUETLA,Regular,9.53,9.41,Centro de Estudios de Bachillerato 6/7 Gabino Barreda,Hidalgo,Huehuetla,9.1
1724110351,Salud Reproductiva y Partería,sexto ,61,Mujer,MÉXICO,NEZAHUALCÓYOTL,HIDALGO,TULANCINGO DE BRAVO,Regular,9.33,8.96,COBAEH de Cuautepec,Hidalgo,Cuautepec de Hinojosa,9.0
1724110495,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.47,9.39,Escuela Preparatoria Número Dos,Hidalgo,Tulancingo de Bravo,8.34
1724110601,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.41,9.24,Prepa N. 2,Hidalgo,Tulancingo de Bravo,8.1
1724110129,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.6,9.45,Escuela Preparatoria No. 2,Hidalgo,Tulancingo de Bravo,8.98
1724110274,Salud Reproductiva y Partería,sexto ,61,Mujer,PUEBLA,XICOTEPEC,PUEBLA,XICOTEPEC,Regular,9.56,9.37,Colegio de Bachilleres del Estado de Puebla,Puebla,Xicotepec,10.0
1724110047,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,PROGRESO DE OBREGÓN,HIDALGO,MIXQUIAHUALA DE JUÁREZ,Regular,9.3,9.35,Centro de Estudios científicos y tecnológicos del estado de hidalgo,Hidalgo,Tezontepec de Aldama,8.9
1724110242,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,METEPEC,HIDALGO,TULANCINGO DE BRAVO,Regular,9.15,8.96,Cobaeh Plantel Tulancingo,Hidalgo,Tulancingo de Bravo,7.5
1724110064,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.02,8.81,Cbtis 287,Hidalgo,Tulancingo de Bravo,7.0
1724110004,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,HUEHUETLA,HIDALGO,HUEHUETLA,Regular,9.0,8.45,Centro de Estudios de Bachillerato Gabino Barreda,Hidalgo,Huehuetla,8.0
1724110568,Salud Reproductiva y Partería,sexto ,61,Mujer,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.94,8.49,Colegio de estudio científico y tecnológico del estado de Hidalgo planten Tulancingo CECyTEH,Hidalgo,Tulancingo de Bravo,7.9
1723110255,Enfermería,séptimo ,71,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.24,8.89,Desconocido,Desconocido,Desconocido,8.67
1723110296,Innovación de Negocios y Mercadotecnia,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.27,8.44,Desconocido,Desconocido,Desconocido,8.5
1723110327,Contaduría,séptimo ,72,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Baja Definitiva,9.2,9.6,Desconocido,Desconocido,Desconocido,8.5
1725111143,Contaduría,séptimo ,72,Hombre,HIDALGO,TEPEJI DEL RÍO DE OCAMPO,HIDALGO,TEPEJI DEL RÍO DE OCAMPO,Regular,9.405000000000001,9.405000000000001,Desconocido,Desconocido,Desconocido,8.5
1722110114,Diseño Digital y Producción Audiovisual,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,8.45,8.0,Desconocido,Desconocido,Desconocido,8.6
1723110155,Mecatrónica,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,8.59,8.22,Desconocido,Desconocido,Desconocido,8.425
1723110306,Mecatrónica,séptimo ,72,Hombre,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.53,8.0,Desconocido,Desconocido,Desconocido,8.425
1722110618,Industrial,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,SINGUILUCAN,Regular,8.56,9.5,Desconocido,Desconocido,Desconocido,8.59
1722110645,Industrial,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.52,8.0,Desconocido,Desconocido,Desconocido,8.59
1723110662,Industrial,séptimo ,71,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.52,8.0,Desconocido,Desconocido,Desconocido,8.59
1723110575,Criminalística y Ciencias Forenses,séptimo ,72,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.02,8.13,Desconocido,Desconocido,Desconocido,8.25
1725111146,Terapia Física,séptimo ,71,Mujer,HIDALGO,APAN,Desconocido,Desconocido,Baja Definitiva,9.12,9.11,Desconocido,Desconocido,Desconocido,8.45
1725111144,Terapia Física,séptimo ,72,Mujer,HIDALGO,TIZAYUCA,Desconocido,Desconocido,Regular,9.12,9.11,Desconocido,Desconocido,Desconocido,8.45
1723110309,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SINGUILUCAN,Regular,8.89,8.95,Desconocido,Desconocido,Desconocido,8.45
1723110245,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.01,9.04,Desconocido,Desconocido,Desconocido,8.45
1723110278,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.82,8.97,Desconocido,Desconocido,Desconocido,8.45
1723110051,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.43,9.35,Desconocido,Desconocido,Desconocido,8.45
1722110695,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.06,9.12,Desconocido,Desconocido,Desconocido,8.45
1723110056,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,Regular,9.11,9.21,Desconocido,Desconocido,Desconocido,8.45
1723110362,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.23,9.28,Desconocido,Desconocido,Desconocido,8.45
1723110265,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.82,8.87,Desconocido,Desconocido,Desconocido,8.45
1723110035,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.97,8.99,Desconocido,Desconocido,Desconocido,8.45
1723110143,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,8.95,9.03,Desconocido,Desconocido,Desconocido,8.45
1723110305,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.15,9.12,Desconocido,Desconocido,Desconocido,8.45
1723110062,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.25,9.19,Desconocido,Desconocido,Desconocido,8.45
1723110078,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SINGUILUCAN,Regular,9.16,9.06,Desconocido,Desconocido,Desconocido,8.45
1723110052,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.39,9.26,Desconocido,Desconocido,Desconocido,8.45
1723110250,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,9.3,9.36,Desconocido,Desconocido,Desconocido,8.45
1723120005,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,JALISCO,GUADALAJARA,Regular,9.06,8.9,Desconocido,Desconocido,Desconocido,8.45
1723110571,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.92,9.18,Desconocido,Desconocido,Desconocido,8.45
1723110277,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Regular,9.34,9.33,Desconocido,Desconocido,Desconocido,8.45
1725111147,Terapia Física,noveno ,92,Hombre,HIDALGO,TULANCINGO DE BRAVO,PUEBLA,HUAUCHINANGO,Regular,9.53,9.3,Desconocido,Desconocido,Desconocido,8.45
1723110336,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.93,9.11,Desconocido,Desconocido,Desconocido,8.45
1723110023,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.16,9.1,Desconocido,Desconocido,Desconocido,8.45
1723110169,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,8.92,8.88,Desconocido,Desconocido,Desconocido,8.45
1723110512,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,8.95,9.13,Desconocido,Desconocido,Desconocido,8.45
1723110251,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.03,9.14,Desconocido,Desconocido,Desconocido,8.45
1723110098,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.03,9.1,Desconocido,Desconocido,Desconocido,8.45
1723110016,Terapia Física,noveno ,92,Mujer,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.21,9.14,Desconocido,Desconocido,Desconocido,8.45
1723110260,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,MINERAL DE LA REFORMA,Regular,9.15,9.36,Desconocido,Desconocido,Desconocido,8.45
1723110003,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.15,9.02,Desconocido,Desconocido,Desconocido,8.45
1723110629,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,PACHUCA DE SOTO,Regular,8.77,8.93,Desconocido,Desconocido,Desconocido,8.45
1723110432,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,ACATLÁN,Regular,9.13,9.23,Desconocido,Desconocido,Desconocido,8.45
1723110338,Terapia Física,noveno ,92,Hombre,Desconocido,Desconocido,HIDALGO,TULANCINGO DE BRAVO,Regular,9.18,9.1,Desconocido,Desconocido,Desconocido,8.45
