promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
7.42,78,0,7,2000,0,0,0,0,1,1,0.39783505,0
6.19,81,0,10,26646,0,1,31,1,1,1,0.4140912,1
8.51,84,3,10,12838,0,1,24,1,0,1,0.38353953,0
6.68,100,2,10,2000,0,0,0,1,1,0,0.7148431,1
7.1,78,0,10,5875,1,0,0,0,1,0,0.4637236,1
7.89,51,7,10,20140,0,1,35,0,1,1,0.7110914,1
7.04,94,2,4,22698,0,1,10,1,0,1,0.4432496,1
7.6,63,3,10,11768,0,0,0,0,0,0,0.7373671,1
7.67,62,3,5,7495,0,0,0,0,1,0,0.7103939,1
7.64,80,1,5,10617,1,1,23,0,0,0,0.4166653,1
7.41,63,1,6,12473,1,1,25,1,1,0,0.49888206,1
9.37,69,2,10,8699,0,1,24,1,1,1,0.35741645,0
6.44,80,3,7,9118,0,0,0,1,1,1,0.7548147,1
6.52,58,3,5,4296,0,1,44,1,0,1,0.9198045,1
5.22,83,4,6,16122,0,1,35,0,1,1,0.9125184,1
3.52,56,5,9,6035,0,1,42,1,1,1,0.94918954,1
8.24,64,2,9,22039,0,0,0,1,0,0,0.4312862,1
7.94,50,4,4,6286,0,0,0,0,1,0,0.6458687,1
9.45,83,2,5,13939,0,1,44,1,0,0,0.46662536,1
4.92,89,4,6,7006,1,1,28,1,0,0,0.9412378,1
5.98,76,0,5,11259,0,1,38,1,1,1,0.6458523,1
6.29,75,4,7,7951,0,1,33,1,0,1,0.8549764,1
10.0,61,3,5,11834,0,1,21,0,1,0,0.52091587,1
8.64,100,2,7,7776,0,0,0,0,0,0,0.32809642,0
6.91,67,2,10,3621,0,1,17,0,0,0,0.80475706,1
7.15,69,2,9,2686,0,1,32,0,1,1,0.84310967,1
7.67,80,0,4,6135,1,1,34,0,1,0,0.5184565,1
5.41,64,2,5,21473,0,0,0,1,1,0,0.6761257,1
7.71,56,2,6,4475,0,0,0,1,1,0,0.6728065,1
5.49,100,2,7,8365,0,0,0,1,0,0,0.6853335,1
7.33,74,5,6,8597,0,1,24,1,1,0,0.73087627,1
8.25,64,2,5,6938,1,1,60,0,1,1,0.82844365,1
7.61,79,6,5,6345,0,0,0,0,0,0,0.6720988,1
6.07,59,5,5,5450,0,1,43,1,0,1,0.94328976,1
6.72,53,2,9,6100,0,1,30,1,0,1,0.8289656,1
8.42,40,1,8,2347,1,1,21,1,1,1,0.5315343,1
6.36,78,1,6,7369,0,1,31,1,0,1,0.5699426,1
5.03,99,2,8,2000,1,1,38,1,0,1,0.9061019,1
6.72,52,3,6,4628,1,0,0,1,1,1,0.8467474,1
6.34,79,1,6,21197,0,1,20,1,1,0,0.40326324,1
6.83,53,3,6,2746,1,1,50,1,1,1,0.90571636,1
7.14,93,1,6,2956,1,0,0,0,1,0,0.5697176,1
6.6,74,1,10,2942,0,0,0,1,1,1,0.70371836,1
6.59,86,3,8,7043,0,0,0,0,1,1,0.7624011,1
8.56,67,1,9,28259,0,0,0,1,1,0,0.30001816,0
8.04,63,1,4,13642,0,1,28,1,1,1,0.511484,1
8.63,69,0,6,12193,1,1,21,1,1,0,0.22844589,0
7.24,84,4,6,30000,0,0,0,1,0,0,0.5576704,1
6.53,75,2,4,4908,0,0,0,0,1,0,0.7769855,1
7.6,60,0,6,3579,0,1,43,1,0,1,0.75283384,1
4.84,99,0,4,16651,0,0,0,1,1,0,0.65949255,1
5.35,80,1,5,6171,1,1,29,0,0,0,0.89461863,1
8.43,77,1,8,10461,0,0,0,1,1,0,0.22988927,0
6.35,70,3,8,30000,1,1,36,0,1,0,0.78730106,1
6.07,73,0,8,14582,0,1,31,1,0,1,0.70889384,1
5.4,81,5,4,5130,0,1,27,1,1,1,0.9291142,1
7.8,63,0,4,9764,0,1,32,1,1,1,0.45755926,1
5.23,100,1,4,16267,0,1,16,1,0,1,0.62873006,1
9.01,71,3,4,4910,1,1,24,0,1,1,0.66795003,1
7.42,58,3,4,7274,1,0,0,1,1,0,0.7142526,1
4.36,86,3,10,3400,0,1,23,1,0,1,0.93571746,1
6.3,68,0,9,9545,0,0,0,1,1,0,0.40718904,1
5.51,65,2,5,17776,0,1,20,1,1,1,0.7988723,1
7.95,52,6,5,8285,0,1,10,0,1,1,0.6142758,1
7.91,65,3,10,5174,1,1,34,1,1,0,0.7621742,1
6.33,74,3,7,8258,1,0,0,0,1,0,0.8254629,1
6.08,52,1,6,3314,0,1,40,1,0,1,0.90458506,1
7.77,74,4,6,14662,1,1,31,0,1,1,0.79606414,1
6.1,95,2,5,8068,0,0,0,0,0,0,0.6747013,1
9.16,80,2,7,6062,0,0,0,1,0,0,0.3398012,0
6.05,72,2,8,14819,0,0,0,1,1,0,0.71548283,1
7.62,60,0,6,6193,0,0,0,1,1,0,0.4503757,1
3.99,90,3,9,13644,0,0,0,0,1,0,0.87237483,1
7.66,73,2,4,2000,0,1,33,1,1,1,0.7751565,1
6.1,99,1,7,4383,0,0,0,0,1,0,0.70353496,1
7.49,50,3,10,6466,1,1,31,0,1,1,0.8192504,1
8.81,70,5,4,4161,0,1,53,0,1,1,0.82902956,1
6.79,77,2,6,14780,0,1,35,1,1,1,0.6725334,1
3.15,75,0,7,11892,0,1,44,1,1,1,0.8817089,1
3.86,80,2,5,4273,1,0,0,0,0,0,0.85514295,1
7.19,83,1,10,7818,0,1,10,1,1,1,0.378233,0
5.65,43,3,6,6485,0,1,26,1,0,1,0.93554896,1
5.25,97,1,6,22765,0,1,20,1,1,0,0.7024056,1
8.65,84,5,9,8080,0,1,39,1,0,0,0.67209756,1
6.69,97,3,4,7681,0,1,46,1,1,1,0.78693867,1
8.5,80,2,9,17774,0,1,32,1,1,1,0.5343129,1
8.47,77,3,4,2393,0,0,0,1,1,0,0.506471,1
6.42,40,1,6,2520,0,0,0,1,0,0,0.71221703,1
7.24,79,1,6,19877,0,1,47,1,0,1,0.72031045,1
5.18,56,0,6,30000,1,0,0,1,1,0,0.6330007,1
7.65,93,1,4,3883,0,1,27,0,1,0,0.51369077,1
6.97,62,1,5,4238,0,1,34,1,0,1,0.79389805,1
9.49,80,3,5,7483,0,1,45,1,0,1,0.6752419,1
8.33,83,4,10,11089,0,1,24,0,1,0,0.45612076,1
6.75,74,3,10,15795,0,1,42,0,1,0,0.8889094,1
5.94,64,0,7,4677,0,1,27,1,1,0,0.86075354,1
6.66,100,1,10,2305,0,1,31,0,0,1,0.70149267,1
7.0,55,1,9,3823,1,0,0,1,1,0,0.66472965,1
8.18,66,0,6,7480,1,0,0,0,0,1,0.3456826,0
8.6,60,0,4,11094,0,0,0,1,0,0,0.19598998,0
5.12,91,2,7,9825,1,0,0,1,0,0,0.69437706,1
5.37,85,0,5,15226,0,1,33,1,1,1,0.7688076,1
7.52,71,2,4,7019,0,0,0,0,1,0,0.6778127,1
5.1,64,2,10,3903,0,0,0,1,1,0,0.887665,1
6.85,70,0,10,21440,0,0,0,0,1,0,0.41674575,1
4.21,86,2,7,5403,0,0,0,1,0,1,0.8583923,1
6.48,96,4,7,11941,1,1,23,1,1,1,0.74800175,1
6.28,68,4,7,3488,1,1,38,1,0,1,0.90593994,1
6.48,74,2,10,10283,0,0,0,1,1,0,0.6719743,1
5.97,100,1,6,14826,0,1,22,0,1,0,0.54569083,1
7.74,98,2,7,5024,0,0,0,1,1,1,0.5345129,1
8.37,79,4,5,16373,1,0,0,0,0,0,0.43017903,1
8.12,71,2,5,2786,1,0,0,1,1,0,0.5606651,1
6.56,81,1,6,9188,0,1,29,0,1,1,0.5249881,1
6.5,69,0,5,16315,0,1,39,0,1,1,0.56974256,1
5.95,79,0,4,11884,0,1,40,1,0,0,0.7710909,1
5.85,82,5,6,3995,1,1,39,0,1,1,0.941595,1
6.72,83,3,8,21448,1,0,0,0,1,0,0.6464224,1
6.71,79,3,5,13364,1,0,0,1,0,0,0.73577505,1
6.65,90,1,9,4052,0,1,28,1,0,1,0.72749823,1
7.35,86,3,8,9009,0,0,0,0,1,0,0.637237,1
8.31,75,1,7,20039,0,1,33,1,0,0,0.55289453,1
5.99,64,3,9,11824,1,1,39,0,1,0,0.90471774,1
6.62,70,1,4,30000,0,0,0,1,1,0,0.4764603,1
7.84,100,2,4,6927,0,0,0,0,1,0,0.47150788,1
7.3,82,3,9,15086,0,0,0,0,1,0,0.65717834,1
5.74,96,3,9,30000,1,1,29,0,0,1,0.8546711,1
5.16,63,2,4,7252,0,1,17,1,1,1,0.8045564,1
8.0,91,3,8,11554,1,0,0,1,1,0,0.39604324,0
5.34,100,2,4,7457,1,1,49,1,0,1,0.8039508,1
7.64,63,2,4,25984,1,0,0,1,1,0,0.52314305,1
5.45,95,2,4,10179,1,1,17,1,0,0,0.72398454,1
9.73,69,4,5,12567,0,0,0,1,1,0,0.4131965,1
5.37,75,0,6,8669,0,0,0,0,1,0,0.6141828,1
9.83,68,2,10,4165,0,1,35,1,0,1,0.6122039,1
8.18,73,1,6,2553,0,1,43,1,0,1,0.7619864,1
9.18,76,1,4,8427,1,0,0,1,1,0,0.14561264,0
8.95,58,1,5,4659,1,0,0,0,0,0,0.527265,1
7.86,84,2,4,9927,0,1,38,0,1,1,0.62007016,1
6.58,70,3,4,5238,0,1,42,0,0,0,0.93074775,1
10.0,66,1,6,8558,0,1,38,0,1,1,0.38545594,0
6.42,100,4,6,7413,0,1,44,1,0,1,0.8152554,1
7.35,84,1,5,11070,1,1,18,0,1,1,0.38584527,0
4.98,64,1,6,6984,0,1,30,1,1,1,0.91499275,1
7.05,76,3,4,30000,0,1,47,1,1,0,0.783005,1
7.98,68,1,7,6861,1,1,54,0,0,1,0.7878723,1
5.98,51,0,6,30000,0,1,24,1,0,0,0.6480954,1
7.29,86,2,4,8118,0,1,27,1,1,0,0.5001318,1
6.63,54,1,6,3812,0,0,0,0,0,1,0.7524128,1
6.54,72,0,5,11282,0,1,41,1,0,1,0.66971976,1
8.04,45,3,5,3269,0,0,0,0,1,0,0.64872414,1
8.43,82,2,4,13841,0,1,27,0,0,1,0.3491361,0
5.93,70,1,8,20769,0,1,27,0,1,1,0.7520635,1
4.4,79,0,5,6968,0,0,0,1,1,0,0.7948369,1
7.8,75,2,10,9771,0,1,39,0,0,1,0.71902657,1
5.39,78,1,6,14605,0,0,0,1,1,0,0.6032058,1
6.37,74,4,4,13901,1,1,32,0,1,0,0.8701909,1
5.8,64,1,8,10716,0,1,23,1,0,1,0.75041133,1
8.62,47,1,8,6463,0,1,34,1,1,1,0.6232157,1
10.0,100,5,9,7293,0,1,16,1,1,0,0.28430766,0
6.17,68,2,4,10889,0,1,15,0,1,1,0.7597959,1
10.0,96,0,8,6142,0,1,34,0,1,1,0.1839475,0
7.32,87,2,9,15015,1,0,0,1,1,0,0.46263933,1
6.55,71,2,5,18202,1,1,33,0,1,1,0.74795276,1
8.81,66,0,6,9836,0,1,34,0,1,1,0.39230546,0
10.0,82,1,7,8020,0,1,21,0,1,0,0.102888346,0
6.71,83,3,5,20194,0,0,0,1,0,0,0.655217,1
6.57,77,0,9,4509,0,1,24,0,1,0,0.64899194,1
9.96,77,3,8,4624,1,0,0,1,1,0,0.32729644,0
8.44,82,2,9,5177,1,0,0,1,0,0,0.43746307,1
3.0,68,5,6,8331,1,1,34,1,1,1,0.93494606,1
6.81,56,2,6,4552,0,1,22,1,0,1,0.8168183,1
5.82,83,6,5,8718,0,1,53,1,1,1,0.92432123,1
6.15,63,1,5,2000,0,1,55,0,1,1,0.88023,1
7.25,81,1,8,4674,0,1,12,1,1,0,0.52813303,1
6.32,71,1,10,17362,0,1,32,1,1,0,0.5885815,1
6.43,59,3,4,6355,1,1,50,1,1,1,0.9040728,1
10.0,57,2,4,3812,0,1,47,1,1,1,0.6445872,1
4.53,61,1,4,8684,0,1,31,0,1,1,0.88231593,1
7.32,70,2,6,5221,1,1,35,0,1,1,0.8353911,1
7.98,72,3,8,6388,0,0,0,0,0,0,0.6474625,1
4.81,85,1,5,13494,0,1,53,0,1,1,0.895145,1
5.29,69,0,6,30000,0,0,0,1,0,0,0.64283085,1
5.29,68,4,6,10960,0,1,26,1,1,0,0.90662485,1
8.38,60,1,9,10254,0,1,13,1,1,0,0.3614246,0
5.37,80,3,4,6653,1,1,10,1,1,1,0.8951689,1
7.83,59,2,4,9916,0,1,18,1,0,0,0.5045289,1
5.19,68,0,6,4534,0,1,36,1,1,1,0.89487153,1
5.1,82,1,5,6321,0,0,0,0,1,0,0.7984495,1
7.75,87,2,5,4345,1,0,0,0,0,0,0.5750088,1
8.34,87,2,8,6438,1,1,11,1,1,0,0.40771502,1
4.95,85,0,8,7259,0,0,0,1,1,0,0.71512634,1
5.45,79,2,4,6309,0,0,0,1,1,0,0.80574405,1
7.43,74,2,7,3602,0,0,0,0,0,1,0.73146343,1
5.52,92,4,8,12350,1,0,0,1,1,0,0.8208835,1
5.22,72,1,9,26942,0,1,28,1,1,0,0.80339646,1
5.34,53,1,4,15004,0,1,41,1,0,1,0.88738626,1
7.5,80,4,9,5446,1,1,39,1,1,1,0.790083,1
3.0,69,2,4,8536,1,1,41,1,0,1,0.921109,1
9.77,84,1,8,13788,0,0,0,0,1,0,0.08453732,0
9.52,72,1,7,3010,0,0,0,0,1,0,0.2840786,0
8.98,64,2,10,7019,0,1,17,0,1,0,0.6061385,1
6.69,83,1,7,5264,0,0,0,0,0,0,0.6366064,1
5.96,75,6,4,8365,1,0,0,1,1,0,0.8123705,1
7.85,63,2,7,12912,0,0,0,1,0,0,0.49625856,1
5.29,53,2,5,8722,0,1,22,0,0,1,0.8658271,1
10.0,61,0,9,2000,0,0,0,1,1,0,0.20194948,0
6.06,89,1,4,9231,1,1,35,0,0,1,0.7151166,1
8.88,98,2,5,4157,0,1,29,0,1,0,0.48759276,1
8.28,86,2,7,2143,0,0,0,0,1,0,0.45373484,1
6.32,60,3,4,7369,1,0,0,1,1,0,0.7940129,1
6.65,67,2,7,11096,0,1,31,1,0,1,0.725406,1
5.72,73,1,8,10385,0,0,0,1,0,0,0.68967044,1
7.17,81,5,8,5794,0,1,13,0,1,1,0.7432373,1
7.95,62,6,9,2602,0,1,37,1,1,1,0.77550757,1
7.04,87,3,6,14644,1,0,0,0,1,0,0.63770366,1
6.48,87,2,4,5779,0,0,0,0,1,0,0.73231137,1
7.06,65,3,5,12194,0,0,0,1,1,0,0.71736646,1
8.97,66,0,6,20460,0,1,25,1,1,0,0.21509154,0
8.43,84,4,4,8040,1,0,0,0,0,0,0.47181338,1
7.8,88,1,8,15435,0,1,26,1,0,0,0.37483492,0
6.04,83,3,4,6959,0,0,0,0,0,1,0.8841164,1
6.28,59,3,4,13485,0,1,30,0,0,1,0.86152864,1
7.79,51,6,10,5189,0,0,0,0,0,1,0.71250844,1
6.41,78,2,9,5524,0,1,22,0,0,1,0.7715391,1
5.94,89,2,5,17449,0,0,0,1,1,0,0.6109509,1
9.17,85,1,5,17567,1,1,15,1,1,0,0.12917805,0
7.19,60,1,9,14700,1,1,26,0,0,1,0.59981835,1
7.38,81,2,7,24783,0,1,10,1,1,0,0.43307978,1
6.1,83,1,5,4502,0,0,0,1,1,1,0.6912057,1
7.46,65,2,6,30000,1,1,24,1,1,0,0.54130834,1
8.29,56,1,9,19291,0,1,41,1,1,1,0.61749494,1
7.44,100,0,4,5514,0,0,0,1,0,0,0.37751594,0
4.7,81,0,10,14657,1,0,0,1,1,0,0.71778375,1
6.25,87,2,7,6315,0,1,41,0,1,1,0.8517686,1
7.86,100,1,5,5077,0,0,0,0,0,0,0.41026706,1
7.37,83,1,9,3267,0,1,22,1,0,0,0.6039199,1
8.58,65,1,4,12224,0,1,38,1,0,0,0.5774082,1
6.53,70,5,6,12679,0,1,48,1,1,1,0.9010411,1
6.92,94,2,7,3019,0,1,30,1,1,0,0.6828554,1
8.43,77,2,5,3777,0,1,26,1,1,0,0.46363595,1
6.92,68,3,9,13311,0,1,23,1,0,1,0.75274104,1
8.35,100,2,8,11368,0,0,0,1,1,0,0.29097944,0
4.25,79,3,4,12804,0,1,30,1,1,1,0.9287697,1
5.49,82,3,4,9628,1,1,24,0,1,1,0.8776233,1
8.44,89,3,4,2589,0,0,0,1,0,0,0.49580324,1
8.26,52,2,7,16755,0,1,25,0,0,0,0.5465864,1
8.19,70,3,5,6356,0,1,37,1,0,1,0.8046017,1
8.43,79,2,7,16633,0,1,46,0,0,1,0.65268034,1
8.44,73,2,9,8181,0,0,0,0,0,0,0.5090556,1
5.24,86,1,9,27845,0,0,0,1,1,0,0.5859871,1
9.49,62,2,4,8674,1,1,43,1,0,1,0.6342965,1
8.34,61,2,5,4882,0,0,0,1,0,0,0.59841084,1
5.13,75,3,6,18663,0,0,0,1,1,0,0.7846883,1
4.91,75,1,6,9146,0,1,25,0,1,1,0.81439525,1
7.61,55,1,6,9638,1,0,0,0,1,0,0.52467597,1
5.91,78,1,6,22618,0,1,40,1,0,1,0.8423618,1
7.78,93,1,8,19484,0,1,26,1,0,0,0.37804118,0
6.51,71,2,5,6687,0,1,35,0,0,1,0.8759805,1
4.61,62,2,5,6610,0,1,30,1,1,1,0.92057437,1
5.64,100,1,6,7304,1,1,28,1,1,0,0.7409754,1
6.37,100,2,4,3567,0,1,28,0,0,1,0.7781086,1
6.94,72,3,7,9394,1,0,0,0,1,0,0.77002597,1
8.2,87,1,6,7860,0,0,0,0,1,0,0.29647088,0
5.93,66,3,10,18563,0,0,0,1,0,0,0.76451695,1
7.7,75,2,9,7164,0,1,32,0,1,1,0.69267493,1
6.61,58,4,5,7543,1,0,0,0,1,1,0.810317,1
6.76,74,3,5,6189,1,1,27,0,1,1,0.86308146,1
3.34,97,0,8,11367,1,1,26,1,0,1,0.8191364,1
6.17,79,1,7,13914,0,1,25,0,0,1,0.6318313,1
4.69,87,2,4,4643,0,0,0,0,0,0,0.853104,1
8.02,54,7,7,14318,0,0,0,1,1,1,0.5288007,1
8.66,83,0,6,4150,0,1,24,1,1,0,0.29366308,0
7.64,75,2,8,8846,0,0,0,0,1,1,0.5114112,1
10.0,87,2,8,9371,0,1,30,1,0,0,0.22634308,0
7.37,63,3,10,12985,0,0,0,0,0,0,0.7589782,1
8.27,77,5,8,6987,1,1,33,0,0,1,0.7702515,1
6.42,49,3,10,4813,1,0,0,1,1,0,0.8674423,1
7.53,66,3,5,3203,0,1,54,0,1,1,0.863871,1
5.35,93,3,5,13484,0,0,0,1,0,0,0.8008824,1
6.48,77,3,4,7519,0,0,0,0,1,1,0.76490384,1
8.58,60,2,9,4968,0,1,14,1,1,0,0.5984859,1
6.94,92,4,4,5833,0,1,32,1,1,1,0.7722701,1
6.44,83,3,7,4180,0,1,50,1,1,1,0.91276443,1
6.77,74,3,6,2790,0,1,35,1,1,1,0.8895575,1
7.74,80,2,9,10740,1,1,31,1,0,0,0.6181199,1
9.11,72,2,6,8178,0,1,37,1,1,1,0.582986,1
4.59,84,1,4,6208,0,0,0,1,1,1,0.7880487,1
6.93,100,2,6,7140,0,1,28,0,1,1,0.53160363,1
6.74,49,1,4,7515,1,0,0,0,1,0,0.5643839,1
6.58,80,2,5,12139,0,0,0,1,1,0,0.57877356,1
6.91,40,3,7,10415,0,1,20,1,1,1,0.7368025,1
7.77,75,5,4,8812,0,1,10,1,1,0,0.5901843,1
8.79,63,2,10,7268,0,1,38,1,0,1,0.74056834,1
4.24,84,3,7,9762,0,1,26,1,1,1,0.90399724,1
5.08,78,3,5,5959,0,0,0,1,1,0,0.89230734,1
7.13,89,1,9,6203,0,1,32,1,1,1,0.6746299,1
4.66,78,6,4,4317,1,1,35,1,1,1,0.9409023,1
7.66,90,3,5,11687,0,1,30,0,1,0,0.6479998,1
5.6,54,1,10,6854,0,0,0,0,1,0,0.8525372,1
6.72,55,2,5,4058,0,1,25,1,0,1,0.8142738,1
5.1,48,7,8,5982,0,1,32,0,1,1,0.9496822,1
5.49,68,3,4,8749,1,0,0,0,1,0,0.8548098,1
10.0,64,4,7,15904,1,0,0,1,0,0,0.3463697,0
6.4,95,6,7,3891,0,1,15,1,0,1,0.84960234,1
9.2,91,2,5,11012,0,1,22,0,0,0,0.21460257,0
6.86,82,2,5,8573,0,1,21,0,1,1,0.5442101,1
7.93,76,0,7,4467,0,1,29,1,0,0,0.49812996,1
5.65,87,2,7,2855,0,1,37,1,0,1,0.9158016,1
7.7,60,3,4,2569,0,1,36,1,0,1,0.82944846,1
6.09,85,3,6,5788,0,1,37,0,1,1,0.9228869,1
3.0,67,2,10,7057,0,0,0,1,1,0,0.84060186,1
3.0,98,3,5,5430,0,1,19,1,0,1,0.9205652,1
6.72,76,1,8,6558,0,0,0,0,0,1,0.6192133,1
7.96,76,1,5,6277,0,0,0,0,0,0,0.3989509,0
5.67,67,5,6,5090,0,1,37,1,1,1,0.9405315,1
5.22,84,1,6,4895,0,1,41,0,0,1,0.9253586,1
6.0,90,1,7,2606,1,0,0,0,0,0,0.7250499,1
9.5,95,2,8,5365,0,0,0,1,0,0,0.27428323,0
3.98,71,2,8,9598,0,0,0,0,1,1,0.8567086,1
7.93,81,0,8,12762,0,1,11,0,1,0,0.18943118,0
8.71,70,3,9,5782,0,0,0,0,1,1,0.6454601,1
4.75,81,1,9,9349,1,1,22,1,0,0,0.8025983,1
5.41,78,2,5,8743,0,1,31,1,0,1,0.8303782,1
6.26,68,2,9,8245,0,0,0,1,1,0,0.6670332,1
5.82,68,0,6,2000,0,1,26,1,1,0,0.8739732,1
8.4,94,1,5,23616,0,1,35,1,0,0,0.4098893,1
7.02,87,2,4,4835,0,1,27,0,1,1,0.68304497,1
6.05,72,2,8,20474,1,1,42,1,0,1,0.8557571,1
7.46,73,0,7,10584,0,1,28,1,1,1,0.45295957,1
8.82,85,3,4,5527,0,0,0,1,1,0,0.4818652,1
6.3,69,2,7,4570,0,0,0,0,1,0,0.8435785,1
5.58,85,1,4,12103,1,1,25,0,0,0,0.7741975,1
8.36,80,4,6,12566,0,1,24,0,1,0,0.45444188,1
9.64,68,2,7,6385,0,0,0,1,1,0,0.32092407,0
9.38,42,2,7,30000,1,0,0,1,1,0,0.29574308,0
8.2,94,1,4,10049,0,1,26,1,0,0,0.33041778,0
6.66,90,3,4,2534,0,0,0,1,1,0,0.8009181,1
8.24,48,1,7,7623,0,0,0,1,1,1,0.36617124,0
7.86,78,2,9,3209,0,1,33,1,1,0,0.6821714,1
7.95,63,3,8,10096,0,0,0,0,0,0,0.5825419,1
6.93,81,1,5,9387,0,0,0,1,0,0,0.38522038,0
8.63,100,4,7,10768,0,0,0,1,0,0,0.3828153,0
8.39,100,2,8,17475,0,1,30,1,1,0,0.35282773,0
5.01,84,2,9,8407,0,0,0,1,1,1,0.79196894,1
8.14,87,1,6,8303,0,1,53,1,0,1,0.6328528,1
5.44,69,0,9,14570,1,1,39,1,1,1,0.8096013,1
7.21,86,4,5,4096,0,1,20,1,0,1,0.7486223,1
6.8,85,3,5,3696,1,1,34,0,1,1,0.8707313,1
7.79,89,1,5,3147,0,1,21,1,0,0,0.48379725,1
6.24,74,1,8,3534,0,1,42,1,1,1,0.83170706,1
6.46,67,3,9,14885,0,1,32,0,0,1,0.8676055,1
6.22,88,3,6,8340,1,1,40,1,1,1,0.86331,1
6.26,88,1,8,4795,0,1,33,0,1,1,0.7538154,1
4.78,73,3,4,6136,0,1,24,0,1,1,0.94531554,1
7.87,71,3,6,3711,0,0,0,0,0,0,0.659791,1
6.13,44,3,6,30000,1,1,17,0,1,0,0.7875272,1
7.6,53,4,6,9034,0,1,49,1,1,1,0.861395,1
7.03,73,0,5,25908,0,0,0,1,0,0,0.3614788,0
7.71,79,2,7,5255,0,1,28,0,1,1,0.6441464,1
7.97,56,1,7,30000,0,1,33,1,1,0,0.52720684,1
5.0,70,2,7,5916,0,1,29,0,0,1,0.9431452,1
6.87,67,2,8,26561,0,0,0,1,1,0,0.56828344,1
7.36,67,2,6,8350,0,0,0,0,0,0,0.683494,1
5.96,91,0,9,11916,1,1,29,1,1,0,0.59472775,1
6.02,90,3,7,6129,0,0,0,0,1,0,0.8652541,1
7.65,48,2,9,7725,0,0,0,1,0,0,0.631601,1
9.08,89,1,6,16920,0,1,34,0,1,0,0.33080384,0
7.93,80,3,8,30000,1,0,0,0,1,0,0.36423787,0
8.17,70,4,5,30000,1,1,17,1,0,0,0.45924872,1
7.57,85,0,4,3581,1,1,30,1,1,0,0.5055914,1
10.0,77,1,10,14609,0,1,37,1,0,0,0.24389906,0
7.15,92,1,6,10048,1,0,0,0,1,0,0.379003,0
8.52,78,1,4,4179,0,1,24,1,0,0,0.43084264,1
10.0,66,2,7,19373,1,0,0,1,0,0,0.20098636,0
7.67,62,1,10,19897,1,0,0,1,0,0,0.42260006,1
7.06,91,3,8,11656,0,0,0,0,1,1,0.6339325,1
4.62,46,4,10,13153,0,1,39,1,1,1,0.9433594,1
4.52,80,0,10,4769,0,1,53,0,1,1,0.9188946,1
10.0,100,3,6,30000,1,0,0,0,1,0,0.21950446,0
7.18,85,1,5,3568,0,1,21,1,0,1,0.6137995,1
5.65,81,1,4,3418,0,1,37,1,0,1,0.90594417,1
6.3,65,4,5,9632,0,1,35,1,1,1,0.84088415,1
5.31,49,1,7,15524,0,1,22,0,0,1,0.832813,1
7.06,70,3,10,14653,1,0,0,1,1,0,0.7290198,1
6.05,93,3,4,12626,0,1,27,1,1,0,0.81701887,1
8.0,40,3,9,4639,0,1,30,1,1,0,0.720344,1
9.45,58,5,8,18390,1,1,33,1,1,1,0.67196375,1
7.85,67,2,8,30000,0,0,0,0,1,0,0.4556616,1
7.16,71,1,4,5261,1,1,33,1,1,1,0.75548863,1
7.14,53,2,4,6182,0,0,0,1,1,0,0.72611636,1
9.27,86,1,8,24481,0,1,21,1,1,0,0.12703177,0
4.99,57,3,7,13816,0,1,41,1,0,1,0.9521459,1
5.57,76,0,6,2589,0,1,31,1,0,1,0.90197915,1
6.21,52,1,5,12711,0,1,29,1,0,1,0.64972353,1
5.19,78,2,4,6433,0,0,0,1,1,1,0.79531455,1
7.89,67,1,10,4383,0,0,0,1,1,0,0.46878603,1
6.49,48,2,9,3999,0,1,30,1,1,1,0.8368328,1
5.57,70,4,10,4417,0,1,44,0,0,1,0.9593458,1
7.96,86,2,9,8685,0,1,34,1,1,1,0.59385455,1
6.95,88,2,6,7963,0,0,0,0,0,0,0.5256453,1
7.74,88,3,9,8074,0,1,30,1,0,1,0.6759234,1
7.08,61,3,5,10696,0,0,0,0,0,1,0.76214784,1
6.26,92,0,7,12070,0,0,0,1,1,0,0.3135278,0
5.41,76,0,5,3742,0,1,50,0,1,1,0.90397495,1
7.82,81,2,6,5812,1,1,35,0,1,1,0.7050035,1
5.63,88,3,9,4745,0,1,38,1,1,1,0.93771803,1
8.72,52,0,6,3728,0,0,0,1,0,0,0.32439837,0
7.5,85,0,9,2559,0,1,38,1,1,1,0.5476004,1
7.04,56,1,7,3142,0,0,0,1,1,0,0.6644936,1
5.81,85,2,5,2013,1,1,27,1,0,1,0.8888597,1
9.7,71,1,5,3584,0,1,27,1,1,0,0.25584674,0
6.68,84,2,4,5338,0,0,0,1,1,0,0.6908208,1
7.96,68,3,7,11555,0,0,0,0,1,0,0.565805,1
6.08,65,0,9,5276,0,1,27,1,0,0,0.8464781,1
8.94,84,1,5,6567,0,1,29,1,0,1,0.52085847,1
7.78,70,1,6,8801,0,0,0,1,0,0,0.4756371,1
8.75,97,3,10,30000,0,1,31,1,0,0,0.4865131,1
8.42,71,0,6,15210,0,0,0,1,0,1,0.24835934,0
6.91,97,1,10,29050,1,0,0,1,0,0,0.3799935,0
5.73,55,2,9,4969,1,0,0,0,1,0,0.88541925,1
7.22,87,2,6,7807,0,1,43,1,1,1,0.74356526,1
