promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
8.18,73,1,6,2553,0,1,43,1,0,1
9.18,76,1,4,8427,1,0,0,1,1,0
8.95,58,1,5,4659,1,0,0,0,0,0
7.86,84,2,4,9927,0,1,38,0,1,1
6.58,70,3,4,5238,0,1,42,0,0,0
10.0,66,1,6,8558,0,1,38,0,1,1
6.42,100,4,6,7413,0,1,44,1,0,1
7.35,84,1,5,11070,1,1,18,0,1,1
4.98,64,1,6,6984,0,1,30,1,1,1
7.05,76,3,4,30000,0,1,47,1,1,0
7.98,68,1,7,6861,1,1,54,0,0,1
5.98,51,0,6,30000,0,1,24,1,0,0
7.29,86,2,4,8118,0,1,27,1,1,0
6.63,54,1,6,3812,0,0,0,0,0,1
6.54,72,0,5,11282,0,1,41,1,0,1
8.04,45,3,5,3269,0,0,0,0,1,0
8.43,82,2,4,13841,0,1,27,0,0,1
5.93,70,1,8,20769,0,1,27,0,1,1
4.4,79,0,5,6968,0,0,0,1,1,0
7.8,75,2,10,9771,0,1,39,0,0,1
5.39,78,1,6,14605,0,0,0,1,1,0
6.37,74,4,4,13901,1,1,32,0,1,0
5.8,64,1,8,10716,0,1,23,1,0,1
8.62,47,1,8,6463,0,1,34,1,1,1
10.0,100,5,9,7293,0,1,16,1,1,0
6.17,68,2,4,10889,0,1,15,0,1,1
10.0,96,0,8,6142,0,1,34,0,1,1
7.32,87,2,9,15015,1,0,0,1,1,0
6.55,71,2,5,18202,1,1,33,0,1,1
8.81,66,0,6,9836,0,1,34,0,1,1
10.0,82,1,7,8020,0,1,21,0,1,0
6.71,83,3,5,20194,0,0,0,1,0,0
6.57,77,0,9,4509,0,1,24,0,1,0
9.96,77,3,8,4624,1,0,0,1,1,0
8.44,82,2,9,5177,1,0,0,1,0,0
3.0,68,5,6,8331,1,1,34,1,1,1
6.81,56,2,6,4552,0,1,22,1,0,1
5.82,83,6,5,8718,0,1,53,1,1,1
6.15,63,1,5,2000,0,1,55,0,1,1
7.25,81,1,8,4674,0,1,12,1,1,0
6.32,71,1,10,17362,0,1,32,1,1,0
6.43,59,3,4,6355,1,1,50,1,1,1
10.0,57,2,4,3812,0,1,47,1,1,1
4.53,61,1,4,8684,0,1,31,0,1,1
7.32,70,2,6,5221,1,1,35,0,1,1
7.98,72,3,8,6388,0,0,0,0,0,0
4.81,85,1,5,13494,0,1,53,0,1,1
5.29,69,0,6,30000,0,0,0,1,0,0
5.29,68,4,6,10960,0,1,26,1,1,0
8.38,60,1,9,10254,0,1,13,1,1,0
5.37,80,3,4,6653,1,1,10,1,1,1
7.83,59,2,4,9916,0,1,18,1,0,0
5.19,68,0,6,4534,0,1,36,1,1,1
5.1,82,1,5,6321,0,0,0,0,1,0
7.75,87,2,5,4345,1,0,0,0,0,0
8.34,87,2,8,6438,1,1,11,1,1,0
4.95,85,0,8,7259,0,0,0,1,1,0
5.45,79,2,4,6309,0,0,0,1,1,0
7.43,74,2,7,3602,0,0,0,0,0,1
5.52,92,4,8,12350,1,0,0,1,1,0
5.22,72,1,9,26942,0,1,28,1,1,0
5.34,53,1,4,15004,0,1,41,1,0,1
7.5,80,4,9,5446,1,1,39,1,1,1
3.0,69,2,4,8536,1,1,41,1,0,1
9.77,84,1,8,13788,0,0,0,0,1,0
9.52,72,1,7,3010,0,0,0,0,1,0
8.98,64,2,10,7019,0,1,17,0,1,0
6.69,83,1,7,5264,0,0,0,0,0,0
5.96,75,6,4,8365,1,0,0,1,1,0
7.85,63,2,7,12912,0,0,0,1,0,0
5.29,53,2,5,8722,0,1,22,0,0,1
10.0,61,0,9,2000,0,0,0,1,1,0
6.06,89,1,4,9231,1,1,35,0,0,1
8.88,98,2,5,4157,0,1,29,0,1,0
8.28,86,2,7,2143,0,0,0,0,1,0
6.32,60,3,4,7369,1,0,0,1,1,0
6.65,67,2,7,11096,0,1,31,1,0,1
5.72,73,1,8,10385,0,0,0,1,0,0
7.17,81,5,8,5794,0,1,13,0,1,1
7.95,62,6,9,2602,0,1,37,1,1,1
7.04,87,3,6,14644,1,0,0,0,1,0
6.48,87,2,4,5779,0,0,0,0,1,0
7.06,65,3,5,12194,0,0,0,1,1,0
8.97,66,0,6,20460,0,1,25,1,1,0
8.43,84,4,4,8040,1,0,0,0,0,0
7.8,88,1,8,15435,0,1,26,1,0,0
6.04,83,3,4,6959,0,0,0,0,0,1
6.28,59,3,4,13485,0,1,30,0,0,1
7.79,51,6,10,5189,0,0,0,0,0,1
6.41,78,2,9,5524,0,1,22,0,0,1
5.94,89,2,5,17449,0,0,0,1,1,0
9.17,85,1,5,17567,1,1,15,1,1,0
7.19,60,1,9,14700,1,1,26,0,0,1
7.38,81,2,7,24783,0,1,10,1,1,0
6.1,83,1,5,4502,0,0,0,1,1,1
7.46,65,2,6,30000,1,1,24,1,1,0
8.29,56,1,9,19291,0,1,41,1,1,1
7.44,100,0,4,5514,0,0,0,1,0,0
4.7,81,0,10,14657,1,0,0,1,1,0
6.25,87,2,7,6315,0,1,41,0,1,1
7.86,100,1,5,5077,0,0,0,0,0,0
7.37,83,1,9,3267,0,1,22,1,0,0
8.58,65,1,4,12224,0,1,38,1,0,0
6.53,70,5,6,12679,0,1,48,1,1,1
6.92,94,2,7,3019,0,1,30,1,1,0
8.43,77,2,5,3777,0,1,26,1,1,0
6.92,68,3,9,13311,0,1,23,1,0,1
8.35,100,2,8,11368,0,0,0,1,1,0
4.25,79,3,4,12804,0,1,30,1,1,1
5.49,82,3,4,9628,1,1,24,0,1,1
8.44,89,3,4,2589,0,0,0,1,0,0
8.26,52,2,7,16755,0,1,25,0,0,0
8.19,70,3,5,6356,0,1,37,1,0,1
8.43,79,2,7,16633,0,1,46,0,0,1
8.44,73,2,9,8181,0,0,0,0,0,0
5.24,86,1,9,27845,0,0,0,1,1,0
9.49,62,2,4,8674,1,1,43,1,0,1
8.34,61,2,5,4882,0,0,0,1,0,0
5.13,75,3,6,18663,0,0,0,1,1,0
4.91,75,1,6,9146,0,1,25,0,1,1
7.61,55,1,6,9638,1,0,0,0,1,0
5.91,78,1,6,22618,0,1,40,1,0,1
7.78,93,1,8,19484,0,1,26,1,0,0
6.51,71,2,5,6687,0,1,35,0,0,1
4.61,62,2,5,6610,0,1,30,1,1,1
5.64,100,1,6,7304,1,1,28,1,1,0
6.37,100,2,4,3567,0,1,28,0,0,1
6.94,72,3,7,9394,1,0,0,0,1,0
8.2,87,1,6,7860,0,0,0,0,1,0
5.93,66,3,10,18563,0,0,0,1,0,0
7.7,75,2,9,7164,0,1,32,0,1,1
6.61,58,4,5,7543,1,0,0,0,1,1
6.76,74,3,5,6189,1,1,27,0,1,1
3.34,97,0,8,11367,1,1,26,1,0,1
6.17,79,1,7,13914,0,1,25,0,0,1
4.69,87,2,4,4643,0,0,0,0,0,0
8.02,54,7,7,14318,0,0,0,1,1,1
8.66,83,0,6,4150,0,1,24,1,1,0
7.64,75,2,8,8846,0,0,0,0,1,1
10.0,87,2,8,9371,0,1,30,1,0,0
7.37,63,3,10,12985,0,0,0,0,0,0
8.27,77,5,8,6987,1,1,33,0,0,1
6.42,49,3,10,4813,1,0,0,1,1,0
7.53,66,3,5,3203,0,1,54,0,1,1
5.35,93,3,5,13484,0,0,0,1,0,0
6.48,77,3,4,7519,0,0,0,0,1,1
8.58,60,2,9,4968,0,1,14,1,1,0
6.94,92,4,4,5833,0,1,32,1,1,1
6.44,83,3,7,4180,0,1,50,1,1,1
6.77,74,3,6,2790,0,1,35,1,1,1
7.74,80,2,9,10740,1,1,31,1,0,0
9.11,72,2,6,8178,0,1,37,1,1,1
4.59,84,1,4,6208,0,0,0,1,1,1
6.93,100,2,6,7140,0,1,28,0,1,1
6.74,49,1,4,7515,1,0,0,0,1,0
6.58,80,2,5,12139,0,0,0,1,1,0
6.91,40,3,7,10415,0,1,20,1,1,1
7.77,75,5,4,8812,0,1,10,1,1,0
8.79,63,2,10,7268,0,1,38,1,0,1
4.24,84,3,7,9762,0,1,26,1,1,1
5.08,78,3,5,5959,0,0,0,1,1,0
7.13,89,1,9,6203,0,1,32,1,1,1
4.66,78,6,4,4317,1,1,35,1,1,1
7.66,90,3,5,11687,0,1,30,0,1,0
5.6,54,1,10,6854,0,0,0,0,1,0
6.72,55,2,5,4058,0,1,25,1,0,1
5.1,48,7,8,5982,0,1,32,0,1,1
5.49,68,3,4,8749,1,0,0,0,1,0
10.0,64,4,7,15904,1,0,0,1,0,0
6.4,95,6,7,3891,0,1,15,1,0,1
9.2,91,2,5,11012,0,1,22,0,0,0
6.86,82,2,5,8573,0,1,21,0,1,1
7.93,76,0,7,4467,0,1,29,1,0,0
5.65,87,2,7,2855,0,1,37,1,0,1
7.7,60,3,4,2569,0,1,36,1,0,1
6.09,85,3,6,5788,0,1,37,0,1,1
3.0,67,2,10,7057,0,0,0,1,1,0
3.0,98,3,5,5430,0,1,19,1,0,1
6.72,76,1,8,6558,0,0,0,0,0,1
7.96,76,1,5,6277,0,0,0,0,0,0
5.67,67,5,6,5090,0,1,37,1,1,1
5.22,84,1,6,4895,0,1,41,0,0,1
6.0,90,1,7,2606,1,0,0,0,0,0
9.5,95,2,8,5365,0,0,0,1,0,0
3.98,71,2,8,9598,0,0,0,0,1,1
7.93,81,0,8,12762,0,1,11,0,1,0
8.71,70,3,9,5782,0,0,0,0,1,1
4.75,81,1,9,9349,1,1,22,1,0,0
5.41,78,2,5,8743,0,1,31,1,0,1
6.26,68,2,9,8245,0,0,0,1,1,0
5.82,68,0,6,2000,0,1,26,1,1,0
8.4,94,1,5,23616,0,1,35,1,0,0
7.02,87,2,4,4835,0,1,27,0,1,1
6.05,72,2,8,20474,1,1,42,1,0,1
7.46,73,0,7,10584,0,1,28,1,1,1
8.82,85,3,4,5527,0,0,0,1,1,0
6.3,69,2,7,4570,0,0,0,0,1,0
5.58,85,1,4,12103,1,1,25,0,0,0
8.36,80,4,6,12566,0,1,24,0,1,0
9.64,68,2,7,6385,0,0,0,1,1,0
9.38,42,2,7,30000,1,0,0,1,1,0
8.2,94,1,4,10049,0,1,26,1,0,0
6.66,90,3,4,2534,0,0,0,1,1,0
8.24,48,1,7,7623,0,0,0,1,1,1
7.86,78,2,9,3209,0,1,33,1,1,0
7.95,63,3,8,10096,0,0,0,0,0,0
6.93,81,1,5,9387,0,0,0,1,0,0
8.63,100,4,7,10768,0,0,0,1,0,0
8.39,100,2,8,17475,0,1,30,1,1,0
5.01,84,2,9,8407,0,0,0,1,1,1
8.14,87,1,6,8303,0,1,53,1,0,1
5.44,69,0,9,14570,1,1,39,1,1,1
7.21,86,4,5,4096,0,1,20,1,0,1
6.8,85,3,5,3696,1,1,34,0,1,1
7.79,89,1,5,3147,0,1,21,1,0,0
6.24,74,1,8,3534,0,1,42,1,1,1
6.46,67,3,9,14885,0,1,32,0,0,1
6.22,88,3,6,8340,1,1,40,1,1,1
6.26,88,1,8,4795,0,1,33,0,1,1
4.78,73,3,4,6136,0,1,24,0,1,1
7.87,71,3,6,3711,0,0,0,0,0,0
6.13,44,3,6,30000,1,1,17,0,1,0
7.6,53,4,6,9034,0,1,49,1,1,1
7.03,73,0,5,25908,0,0,0,1,0,0
7.71,79,2,7,5255,0,1,28,0,1,1
7.97,56,1,7,30000,0,1,33,1,1,0
5.0,70,2,7,5916,0,1,29,0,0,1
6.87,67,2,8,26561,0,0,0,1,1,0
7.36,67,2,6,8350,0,0,0,0,0,0
5.96,91,0,9,11916,1,1,29,1,1,0
6.02,90,3,7,6129,0,0,0,0,1,0
7.65,48,2,9,7725,0,0,0,1,0,0
9.08,89,1,6,16920,0,1,34,0,1,0
7.93,80,3,8,30000,1,0,0,0,1,0
8.17,70,4,5,30000,1,1,17,1,0,0
7.57,85,0,4,3581,1,1,30,1,1,0
10.0,77,1,10,14609,0,1,37,1,0,0
7.15,92,1,6,10048,1,0,0,0,1,0
8.52,78,1,4,4179,0,1,24,1,0,0
10.0,66,2,7,19373,1,0,0,1,0,0
7.67,62,1,10,19897,1,0,0,1,0,0
7.06,91,3,8,11656,0,0,0,0,1,1
4.62,46,4,10,13153,0,1,39,1,1,1
4.52,80,0,10,4769,0,1,53,0,1,1
10.0,100,3,6,30000,1,0,0,0,1,0
7.18,85,1,5,3568,0,1,21,1,0,1
5.65,81,1,4,3418,0,1,37,1,0,1
6.3,65,4,5,9632,0,1,35,1,1,1
5.31,49,1,7,15524,0,1,22,0,0,1
7.06,70,3,10,14653,1,0,0,1,1,0
6.05,93,3,4,12626,0,1,27,1,1,0
8.0,40,3,9,4639,0,1,30,1,1,0
9.45,58,5,8,18390,1,1,33,1,1,1
7.85,67,2,8,30000,0,0,0,0,1,0
7.16,71,1,4,5261,1,1,33,1,1,1
7.14,53,2,4,6182,0,0,0,1,1,0
9.27,86,1,8,24481,0,1,21,1,1,0
4.99,57,3,7,13816,0,1,41,1,0,1
5.57,76,0,6,2589,0,1,31,1,0,1
6.21,52,1,5,12711,0,1,29,1,0,1
5.19,78,2,4,6433,0,0,0,1,1,1
7.89,67,1,10,4383,0,0,0,1,1,0
6.49,48,2,9,3999,0,1,30,1,1,1
5.57,70,4,10,4417,0,1,44,0,0,1
7.96,86,2,9,8685,0,1,34,1,1,1
6.95,88,2,6,7963,0,0,0,0,0,0
7.74,88,3,9,8074,0,1,30,1,0,1
7.08,61,3,5,10696,0,0,0,0,0,1
6.26,92,0,7,12070,0,0,0,1,1,0
5.41,76,0,5,3742,0,1,50,0,1,1
7.82,81,2,6,5812,1,1,35,0,1,1
5.63,88,3,9,4745,0,1,38,1,1,1
8.72,52,0,6,3728,0,0,0,1,0,0
7.5,85,0,9,2559,0,1,38,1,1,1
7.04,56,1,7,3142,0,0,0,1,1,0
5.81,85,2,5,2013,1,1,27,1,0,1
9.7,71,1,5,3584,0,1,27,1,1,0
6.68,84,2,4,5338,0,0,0,1,1,0
7.96,68,3,7,11555,0,0,0,0,1,0
6.08,65,0,9,5276,0,1,27,1,0,0
8.94,84,1,5,6567,0,1,29,1,0,1
7.78,70,1,6,8801,0,0,0,1,0,0
8.75,97,3,10,30000,0,1,31,1,0,0
8.42,71,0,6,15210,0,0,0,1,0,1
6.91,97,1,10,29050,1,0,0,1,0,0
5.73,55,2,9,4969,1,0,0,0,1,0
7.22,87,2,6,7807,0,1,43,1,1,1
6.11,72,1,7,8455,0,0,0,1,1,0
6.54,86,2,4,9545,0,1,32,1,1,1
9.82,66,4,6,3897,1,1,38,1,0,0
8.62,79,2,8,7042,1,0,0,0,1,0
7.66,82,1,5,14126,0,0,0,1,1,0
8.21,63,3,4,25868,0,1,23,0,0,0
8.59,79,2,4,25487,0,0,0,1,0,0
7.54,70,2,4,30000,0,0,0,1,1,0
7.1,58,2,5,9978,0,0,0,1,1,0
7.39,87,0,9,6343,0,0,0,1,0,0
7.97,72,2,6,5421,0,1,46,1,1,1
10.0,51,1,7,15323,0,1,38,0,1,0
5.41,82,2,5,3887,0,0,0,1,1,1
7.31,70,4,5,4521,0,1,51,1,1,1
6.38,75,3,7,6714,0,1,33,1,1,1
10.0,76,4,8,3227,1,0,0,0,1,0
6.41,80,3,5,6292,0,0,0,0,0,1
9.22,63,1,6,14264,0,1,37,1,0,0
8.21,65,1,7,5259,0,1,44,1,0,1
8.02,89,2,10,4916,0,1,39,0,1,0
8.93,66,2,5,11231,0,1,29,1,1,1
7.91,72,2,6,12250,0,0,0,1,1,0
6.79,47,1,7,10495,0,0,0,0,0,0
10.0,81,6,4,7530,1,1,19,0,0,0
5.43,75,2,7,8608,1,0,0,1,1,0
4.34,79,2,10,7133,0,0,0,0,0,1
6.04,92,2,5,12295,0,1,20,1,1,1
8.37,83,2,6,17848,0,1,45,1,0,1
6.21,79,3,4,10280,0,1,13,0,0,1
7.42,97,0,6,6215,0,1,13,1,1,0
8.74,89,2,10,26872,0,1,28,1,1,0
8.36,85,4,7,8366,0,0,0,1,1,1
7.92,78,2,5,5967,0,1,43,1,1,1
9.03,79,2,5,12870,0,1,30,1,0,1
7.36,93,1,7,9763,0,0,0,1,0,0
8.99,62,2,9,20787,1,0,0,0,0,0
7.62,64,2,6,5698,0,1,50,1,0,1
9.69,68,3,6,26406,1,0,0,0,1,0
9.03,61,2,9,5877,0,0,0,0,1,0
7.45,66,3,4,15105,0,1,21,1,0,0
9.16,81,1,10,30000,0,0,0,1,1,0
8.79,91,2,6,2000,1,1,34,1,0,0
8.68,77,3,5,12938,0,0,0,1,0,0
7.91,82,2,8,6650,0,1,46,0,0,1
5.56,85,0,5,9694,1,1,15,1,1,0
6.58,100,3,4,8973,1,0,0,1,0,0
8.81,75,3,5,4560,0,1,32,1,1,1
9.4,76,1,7,9788,0,1,29,0,0,1
4.97,76,1,4,2780,1,1,30,1,1,1
5.94,75,1,6,3194,1,1,41,1,1,1
4.15,48,1,5,14486,0,1,23,1,0,1
5.27,84,2,7,2722,1,1,40,1,1,1
8.32,97,3,4,10405,1,1,50,0,0,1
6.39,58,0,8,21103,1,0,0,1,1,0
8.14,79,3,10,4252,0,0,0,1,1,0
9.61,100,1,5,10793,0,0,0,1,0,0
4.63,90,2,5,4173,0,1,23,1,0,1
7.56,91,0,7,7168,0,1,26,0,1,1
7.88,61,3,8,3360,0,0,0,0,1,0
8.08,78,2,4,13397,1,1,39,1,1,1
9.02,75,1,7,14876,0,0,0,1,0,0
9.22,69,3,9,3746,0,1,12,1,0,0
8.31,61,3,8,5380,0,0,0,0,1,0
5.92,62,2,6,15087,0,1,16,1,1,1
9.24,56,2,9,10172,0,0,0,1,1,0
10.0,62,1,7,3563,0,1,23,1,1,0
5.7,71,1,5,30000,0,1,28,0,1,0
7.26,70,1,5,18939,0,0,0,1,1,0
8.0,68,3,7,14688,0,0,0,0,0,0
6.87,75,2,7,5486,0,0,0,1,1,0
7.82,87,2,9,2972,0,1,35,1,1,1
7.91,53,0,8,9236,1,1,43,1,1,1
9.21,79,7,5,6080,1,0,0,1,0,1
6.92,61,2,6,4140,0,1,27,1,1,1
7.21,96,1,8,4118,0,1,30,0,1,1
10.0,74,2,6,8408,0,0,0,1,1,0
9.16,78,2,5,5529,0,1,18,0,0,0
6.73,83,1,10,6213,0,1,34,0,0,1
5.53,94,3,6,2000,0,1,27,0,0,1
7.36,57,0,5,10591,1,1,24,1,0,0
8.28,76,0,6,11505,1,0,0,0,1,0
7.06,63,1,5,2914,0,1,18,1,0,1
5.24,100,3,5,6309,1,0,0,1,1,1
5.44,60,0,7,2790,0,0,0,1,0,0
6.31,85,2,8,6303,0,0,0,1,0,0
7.38,69,5,6,2000,0,0,0,1,1,0
7.79,95,4,4,2000,0,0,0,1,1,0
9.13,70,0,6,7448,1,1,36,1,1,0
6.2,65,0,6,4152,0,0,0,1,0,0
5.99,89,1,6,8055,1,1,48,0,1,1
4.55,65,1,5,20979,0,1,48,1,1,1
5.67,65,0,8,4731,0,1,39,1,1,1
6.88,100,2,5,8006,1,1,40,0,0,1
6.79,100,1,4,5907,0,1,51,1,1,1
6.94,67,1,8,2959,0,1,23,0,1,1
7.57,72,2,8,9957,0,1,32,0,1,1
6.64,100,0,5,7742,1,1,46,0,1,1
4.96,81,4,4,9075,0,1,25,0,1,1
7.54,72,3,7,3460,0,1,30,1,1,1
7.79,72,4,10,11539,0,1,15,0,0,0
5.97,76,5,5,19434,0,1,16,0,0,1
10.0,74,3,7,9157,0,0,0,1,0,0
3.24,67,1,5,8475,1,0,0,1,0,1
4.8,66,5,8,15975,1,0,0,1,1,0
6.29,79,2,6,6888,0,1,20,1,1,1
6.29,75,2,6,4934,0,0,0,1,0,0
5.73,72,4,7,17895,0,0,0,1,0,0
7.58,87,5,7,5281,1,1,37,0,0,1
8.99,92,5,5,11050,0,0,0,0,1,0
8.07,76,8,6,5925,0,1,30,1,1,1
7.55,52,3,10,12956,0,1,30,1,1,1
9.71,84,1,9,7664,0,1,18,0,1,0
4.8,100,2,6,6738,0,1,41,0,0,1
6.9,54,1,7,7734,1,1,43,0,0,1
7.32,84,0,4,9342,0,1,46,0,1,1
6.68,66,2,6,7453,0,1,33,0,1,1
6.98,98,5,9,10103,1,0,0,1,0,1
6.85,48,5,5,13198,0,0,0,1,0,0
6.16,65,2,10,15182,0,0,0,1,1,0
5.3,73,1,9,3498,0,1,38,1,1,1
5.46,70,1,8,4842,0,1,31,0,0,1
6.67,82,3,6,13484,0,0,0,0,1,0
7.82,96,2,4,6263,0,0,0,0,1,1
7.99,63,3,5,3270,0,1,49,1,1,1
8.34,62,1,8,10276,0,1,33,0,1,0
3.29,100,2,6,5308,0,0,0,0,1,1
5.69,83,5,9,5138,0,1,28,1,1,1
5.27,54,0,5,27520,0,0,0,0,1,0
7.12,40,0,9,23533,0,0,0,0,1,0
7.15,80,3,9,12941,0,1,34,0,0,1
6.47,71,3,8,19890,0,1,11,0,1,0
8.7,93,1,5,7948,0,0,0,1,0,0
6.37,74,2,5,30000,0,0,0,0,0,0
7.32,94,0,4,2000,0,1,36,1,1,1
7.97,99,2,4,9280,0,1,55,0,1,1
7.87,60,4,8,9940,0,1,39,0,1,1
6.61,66,0,6,14244,0,1,22,1,0,0
9.31,73,3,8,4257,1,1,47,1,1,1
8.26,75,1,5,24280,0,1,31,0,0,0
8.65,72,4,5,14101,1,1,16,1,0,1
7.49,93,5,9,4064,0,0,0,0,1,0
7.44,83,3,10,21084,0,0,0,1,1,0
5.88,90,1,4,10886,1,1,37,0,0,1
4.05,61,6,8,6956,1,0,0,1,1,1
5.31,41,1,7,2000,0,1,42,0,1,1
4.62,67,1,4,6148,0,0,0,1,1,0
7.05,65,3,7,3262,1,1,32,1,0,1
4.79,75,2,5,6619,0,0,0,1,1,1
6.28,70,1,5,6788,0,1,35,1,0,1
5.61,65,2,10,14630,0,0,0,0,0,0
7.11,82,4,8,2223,0,1,38,0,0,1
6.8,73,3,4,9862,1,1,26,1,1,1
9.3,68,4,8,9024,0,0,0,0,1,0
8.55,79,4,4,23437,0,0,0,1,1,0
9.58,64,5,9,10506,0,1,24,1,1,1
7.27,100,0,7,2262,0,1,18,1,1,1
4.27,91,3,7,12850,0,0,0,1,1,0
8.68,57,0,4,9616,1,1,31,1,0,1
10.0,49,1,4,24695,0,0,0,1,1,0
6.48,76,2,6,12269,0,0,0,0,0,0
9.39,70,2,6,8446,0,1,14,1,1,0
6.85,66,3,9,4486,0,1,11,1,0,1
7.31,60,2,5,2000,0,1,35,0,1,1
6.93,60,1,6,2000,0,1,42,1,1,1
6.15,100,4,4,4766,1,1,28,1,1,1
6.38,84,2,6,3726,1,0,0,1,0,1
4.34,76,2,10,5295,1,1,30,0,0,1
7.38,62,1,5,2929,0,0,0,0,1,0
7.33,61,4,8,30000,0,0,0,1,0,1
8.25,61,5,4,3840,0,1,34,1,1,1
7.04,72,4,9,7689,1,0,0,1,1,0
7.79,56,1,6,10440,0,1,10,1,1,0
10.0,71,3,4,9747,0,1,39,0,1,1
8.71,80,2,8,4116,1,1,21,1,0,0
6.9,61,3,9,2672,1,0,0,1,1,0
7.53,50,1,4,8147,0,0,0,1,1,0
7.15,94,0,4,2577,0,1,37,1,0,1
9.18,64,2,5,14475,0,1,14,1,1,0
6.31,74,2,6,12099,1,1,14,0,1,1
8.81,93,2,10,4519,0,1,33,1,1,1
7.78,81,1,9,17733,0,1,35,1,1,1
3.0,74,3,5,7843,0,0,0,0,0,1
7.86,71,2,4,8047,0,1,49,1,0,0
6.21,57,5,7,8790,0,1,36,1,0,1
5.66,70,2,7,7086,0,1,32,1,0,1
7.1,80,3,5,8590,0,1,27,0,0,1
7.61,88,2,7,2875,0,0,0,0,0,0
10.0,61,3,10,8107,0,0,0,1,0,1
7.23,81,2,4,9991,0,0,0,1,1,1
5.73,94,6,5,4186,1,0,0,1,0,1
6.93,81,1,9,7682,0,0,0,1,1,1
7.86,89,3,4,10837,0,0,0,1,1,0
5.63,62,2,4,9544,0,1,41,1,1,0
6.74,64,2,4,13906,0,0,0,1,1,0
4.54,94,3,8,4908,0,0,0,1,0,1
5.14,93,3,4,14270,0,0,0,1,0,0
6.43,77,2,4,11077,0,1,16,1,0,0
8.29,62,3,7,29064,0,1,30,0,1,0
5.67,85,1,8,6799,0,0,0,0,1,1
5.75,63,1,8,5274,0,0,0,1,0,0
6.96,75,1,6,11035,0,1,40,1,1,0
5.5,100,1,10,2426,0,0,0,1,0,1
6.23,87,1,4,3627,0,0,0,1,1,0
5.65,82,0,6,7333,1,0,0,1,0,0
9.85,70,2,6,13359,1,0,0,1,0,0
6.36,45,2,7,10937,0,1,40,1,0,1
9.32,85,5,5,4087,0,1,25,0,1,1
7.31,73,4,4,3846,0,1,18,0,0,0
9.93,85,5,10,30000,0,1,38,1,1,0
5.54,53,2,5,24053,1,1,21,1,0,0
7.38,73,4,6,4145,0,0,0,1,0,0
3.28,84,1,10,15674,0,0,0,1,0,0
9.18,91,1,5,10398,0,1,46,1,0,1
8.09,67,3,6,5018,0,0,0,1,1,1
6.53,51,2,7,8966,1,0,0,0,0,0
10.0,73,2,4,10795,0,1,54,0,1,0
10.0,75,1,4,7173,0,0,0,1,1,0
9.53,85,3,7,2000,0,0,0,0,1,0
9.66,77,2,6,2000,0,1,28,0,0,0
7.2,87,3,4,19747,1,1,18,1,0,0
5.82,74,2,5,6447,1,1,31,1,1,1
4.71,60,2,8,2000,1,0,0,0,1,1
8.79,83,0,8,15642,1,1,33,1,1,0
4.11,72,0,6,30000,0,0,0,0,1,0
6.8,76,3,5,7681,0,0,0,1,1,0
9.85,86,1,9,7037,1,1,26,1,1,0
7.69,83,1,5,8789,0,1,35,1,1,0
5.11,73,0,8,6299,0,0,0,1,0,0
5.75,84,4,4,3478,0,1,34,1,1,1
9.16,93,2,10,5651,0,1,38,0,0,1
5.43,77,3,8,12626,0,0,0,1,1,0
6.39,55,4,6,4902,1,1,49,1,1,1
4.87,80,0,6,5231,0,1,32,1,1,1
7.02,76,0,7,5680,0,0,0,0,1,0
6.12,79,1,7,3111,0,0,0,0,0,1
8.75,40,2,7,2000,0,0,0,1,0,0
5.53,48,1,8,4585,0,1,29,1,1,1
6.42,57,2,4,3837,0,1,30,1,0,1
3.32,68,1,6,9015,0,0,0,1,0,0
9.2,63,1,8,8207,0,1,30,1,1,1
9.05,62,5,6,10348,0,1,38,0,0,1
6.66,63,2,10,3801,0,0,0,1,1,0
7.35,66,1,7,24473,0,0,0,1,0,1
7.83,62,1,5,17312,0,1,16,1,0,0
8.82,59,0,9,2315,0,1,35,0,0,1
4.47,72,0,6,2041,0,0,0,0,1,0
5.66,78,1,7,2416,0,1,38,1,1,1
10.0,70,2,7,10524,1,1,35,1,1,0
8.98,61,1,9,2642,0,0,0,0,0,0
8.05,69,4,5,7816,1,1,38,0,1,1
7.16,98,4,9,13586,0,1,52,1,1,1
8.46,74,3,7,5179,1,1,27,1,1,1
8.55,64,2,6,4607,0,1,30,1,1,1
8.53,77,0,5,16264,0,0,0,0,0,0
5.42,59,3,10,25351,1,1,13,1,1,1
7.15,64,0,10,12252,0,1,17,0,1,1
7.76,90,4,7,4468,1,1,36,1,1,0
7.61,94,3,5,12879,1,1,34,0,1,1
5.46,72,2,10,11537,0,1,31,1,1,0
6.77,65,4,4,8184,1,0,0,1,1,0
5.57,93,3,4,2374,0,0,0,0,1,0
6.45,76,2,6,9260,0,1,29,1,1,1
7.49,89,3,7,5720,1,1,21,1,0,1
8.05,55,0,4,6495,0,1,38,1,0,0
8.08,64,3,5,14904,0,1,30,1,0,0
8.75,62,0,4,8295,0,1,42,1,1,1
7.38,47,2,5,13225,0,1,34,0,0,1
5.12,40,2,5,2076,0,0,0,1,1,0
7.23,84,4,4,8143,1,0,0,1,0,0
6.41,71,4,4,25858,1,1,19,1,1,1
