promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
6.55,87,1,10,22364,0,0,0,1,1,0
7.48,91,1,6,23683,1,1,14,1,1,0
7.98,80,2,3,14558,0,1,45,1,0,1
7.71,100,2,2,7564,1,0,0,0,1,1
8.72,79,0,4,21017,0,0,0,1,1,0
7.92,96,1,5,9818,0,0,0,1,0,0
6.03,75,0,5,22080,0,1,11,0,1,1
6.31,84,1,3,10400,1,1,38,1,1,1
9.39,80,0,3,18928,1,1,21,1,0,0
7.57,53,0,5,14904,1,1,20,1,1,0
8.52,81,1,10,21543,1,0,0,1,1,0
8.1,95,1,2,24278,0,0,0,1,1,0
7.0,78,2,3,15006,1,1,23,0,1,1
6.76,98,1,7,7814,1,0,0,1,0,0
8.18,75,1,7,9709,0,1,27,1,1,0
9.23,92,1,5,6081,0,1,32,1,1,1
8.59,71,0,2,6457,0,0,0,1,1,0
8.35,90,2,7,7042,0,1,32,1,1,1
10.0,81,1,8,17566,0,1,35,1,1,0
7.87,85,0,7,14015,0,0,0,1,1,0
7.11,83,2,3,24352,1,1,23,1,1,1
6.12,71,1,3,22515,1,1,11,1,1,0
6.1,100,0,8,14082,0,0,0,1,1,0
4.87,67,1,1,11152,0,1,34,1,1,1
9.75,60,1,5,14116,0,1,38,1,1,0
7.13,63,1,4,24548,0,0,0,1,1,1
7.81,88,2,7,12041,0,1,26,1,1,0
6.42,89,0,9,14963,1,1,23,1,0,0
6.06,84,2,2,7931,0,0,0,0,1,1
8.64,73,2,4,24642,0,1,15,1,1,0
7.6,91,1,8,23173,1,1,14,1,1,0
5.61,76,1,4,10668,0,0,0,1,1,1
9.79,64,0,10,24511,0,0,0,1,0,0
6.0,64,0,8,9506,0,0,0,1,1,0
7.93,70,1,10,5155,0,0,0,0,1,0
9.31,66,2,1,14563,0,0,0,1,1,0
8.26,77,1,2,5181,1,1,25,1,1,1
7.94,92,1,8,18924,1,0,0,1,1,0
6.98,82,2,5,14757,0,0,0,1,0,1
7.78,72,1,6,3575,1,1,44,1,1,1
8.15,87,1,8,11791,0,0,0,1,1,0
7.7,73,0,3,11097,0,0,0,1,1,0
5.97,68,1,5,8264,1,1,26,1,0,0
8.85,87,1,3,19083,0,1,10,1,1,0
7.97,88,0,6,11532,0,0,0,1,0,0
7.59,96,0,2,5320,0,1,34,1,1,0
6.3,85,1,3,11886,1,0,0,1,0,1
6.6,84,1,3,6079,1,0,0,1,1,0
5.95,67,0,8,24086,1,0,0,1,1,1
8.39,88,0,7,15424,0,0,0,1,1,0
6.87,94,1,4,13213,0,0,0,1,1,0
8.52,84,3,4,6229,1,0,0,1,0,1
7.1,74,2,1,15920,0,1,12,0,1,0
9.31,100,0,4,10520,0,0,0,1,1,0
7.59,61,2,8,12669,0,0,0,1,1,1
6.75,78,1,1,7779,1,1,21,1,1,1
7.17,61,1,4,11399,0,0,0,1,1,0
7.84,60,0,6,17729,0,0,0,1,1,0
9.94,54,1,6,12718,1,1,39,1,1,0
7.86,65,0,10,4340,0,0,0,1,0,0
7.41,76,1,6,11864,0,1,26,1,1,0
6.4,97,1,10,10797,1,0,0,1,1,0
8.84,89,2,9,20849,0,1,29,0,1,1
9.65,85,0,5,7969,0,0,0,1,1,0
5.63,69,3,8,15692,0,1,24,1,1,1
7.8,84,4,10,4567,0,0,0,1,1,1
6.47,72,0,3,10448,0,0,0,1,1,1
4.46,79,1,3,21063,1,1,26,1,1,1
9.56,86,0,10,11649,0,1,24,1,1,0
6.46,75,1,6,5825,0,0,0,0,1,1
9.91,83,0,6,8580,0,1,23,1,1,0
8.35,100,2,3,10347,0,0,0,1,1,0
8.15,74,1,6,20890,0,1,16,1,1,0
6.86,91,1,5,15674,0,0,0,0,1,1
7.94,78,1,6,10248,0,0,0,1,1,0
9.88,65,2,1,24410,1,0,0,0,1,0
7.39,100,1,5,12280,0,1,31,1,1,1
7.97,99,1,8,4216,1,0,0,1,0,0
7.88,72,2,8,15370,1,1,31,1,1,0
5.93,80,0,6,3248,0,0,0,1,1,0
10.0,95,1,1,9055,0,1,12,1,0,0
10.0,83,0,9,24916,0,0,0,1,1,0
8.02,97,2,9,21589,0,1,28,1,1,1
5.82,100,1,6,12709,0,1,41,0,1,1
7.07,87,3,5,24503,1,0,0,1,1,0
7.23,81,2,6,4056,0,0,0,1,1,0
9.53,100,3,5,6714,0,0,0,1,1,0
10.0,81,2,3,5783,1,1,44,0,1,1
8.25,71,2,4,5535,1,1,28,1,0,1
9.85,76,0,3,14313,0,1,46,1,1,0
9.33,63,2,10,3816,0,1,15,1,1,0
9.04,79,0,3,21989,1,1,36,1,0,0
7.19,77,1,3,20725,0,0,0,1,1,0
9.6,97,2,10,11451,0,0,0,0,1,0
5.62,90,0,9,20945,0,1,36,1,1,1
8.81,93,0,7,11934,0,0,0,1,1,0
8.0,82,0,10,7096,0,0,0,1,1,0
6.44,94,2,8,18103,0,1,42,1,1,0
9.46,85,2,4,23600,1,1,13,1,1,0
8.53,88,1,7,7597,1,1,16,0,1,0
9.45,100,0,3,5937,0,0,0,1,0,0
6.85,75,1,4,7853,0,1,43,1,0,1
6.64,74,0,1,5053,1,0,0,1,1,0
6.9,94,3,1,20781,0,0,0,1,1,0
7.85,72,3,7,22013,0,1,27,1,1,1
6.92,86,2,10,22932,1,0,0,1,1,1
8.56,80,1,8,14353,1,0,0,1,1,0
6.85,75,3,10,18367,0,1,29,1,1,1
9.0,79,0,6,18885,1,0,0,1,1,0
7.41,82,0,6,13840,0,0,0,1,0,0
7.11,82,0,8,23804,1,0,0,1,1,0
8.78,62,0,3,24031,0,1,39,1,1,0
7.91,74,0,10,21992,0,0,0,1,1,0
6.76,100,0,2,10947,1,1,46,1,1,0
7.76,79,0,8,10069,1,1,42,1,1,0
6.48,92,0,1,10750,0,1,30,0,0,1
8.87,79,2,6,19789,1,1,24,1,1,1
4.7,83,1,10,6070,1,0,0,1,1,1
7.42,58,2,7,3105,0,0,0,1,1,1
6.82,64,2,8,11759,0,0,0,1,1,1
7.82,71,4,10,9202,1,0,0,0,1,1
6.23,94,0,7,19460,1,0,0,0,0,0
7.48,95,0,8,8441,1,0,0,1,1,0
8.18,99,3,4,13574,0,1,40,0,1,1
9.71,79,3,9,11964,0,1,37,1,1,1
9.8,63,1,4,17097,1,1,16,1,1,0
5.1,70,1,8,23051,1,1,38,1,1,1
5.17,76,0,3,12969,1,1,17,0,1,1
8.9,93,0,6,14463,0,1,19,1,1,0
8.15,70,1,4,11739,0,1,41,1,1,1
7.37,85,0,10,10673,1,1,10,1,1,0
6.32,100,0,5,5131,1,0,0,1,1,0
6.4,54,0,4,24339,0,1,44,1,1,1
6.14,91,1,6,3253,0,0,0,1,1,1
7.13,81,2,4,5845,1,0,0,1,0,1
6.73,71,1,10,21336,1,1,42,1,1,1
6.48,93,1,6,18523,0,0,0,1,1,1
7.11,77,1,6,19603,0,0,0,1,1,1
8.66,88,2,10,8360,0,0,0,1,1,0
9.61,73,1,6,9853,0,0,0,1,1,0
7.94,72,2,3,19610,1,0,0,0,1,0
7.33,85,0,7,5003,1,1,21,1,0,0
6.36,90,2,6,20736,0,0,0,1,1,1
8.01,75,3,1,13392,0,1,20,1,1,1
10.0,73,1,1,7526,1,0,0,0,1,0
3.84,72,0,10,17544,0,0,0,1,1,1
7.21,65,2,3,8293,0,0,0,1,0,1
6.77,81,2,8,5138,1,0,0,0,1,1
6.74,74,1,7,22396,0,0,0,1,1,1
7.68,72,0,2,8560,0,1,20,1,1,1
6.21,79,0,9,14048,1,0,0,1,0,0
8.28,88,0,6,17005,0,1,44,1,1,1
5.87,84,2,1,21926,0,0,0,1,1,1
6.57,81,0,10,12843,0,1,23,1,1,1
9.63,91,2,10,9211,1,0,0,1,0,0
6.56,77,0,6,24719,0,0,0,1,1,0
8.63,85,0,7,3582,1,0,0,1,0,0
10.0,95,2,2,24075,1,1,33,1,1,0
6.27,77,1,8,3529,0,0,0,1,1,1
7.21,83,2,7,20090,0,1,45,0,1,1
9.55,73,0,9,16159,0,1,27,1,1,0
5.96,86,3,8,17315,0,0,0,1,0,1
9.5,56,2,9,19541,1,1,43,1,1,1
8.06,98,1,9,18573,0,1,47,1,0,1
6.65,95,4,3,3964,0,0,0,1,1,1
6.84,92,1,6,19633,0,0,0,1,0,1
10.0,75,2,7,7086,0,0,0,0,1,0
7.14,85,1,8,11932,1,0,0,1,0,0
9.35,69,0,8,3058,1,0,0,0,1,0
5.77,73,1,2,19022,1,1,45,1,1,1
7.52,64,2,5,10238,1,1,46,1,1,1
8.16,80,1,2,10305,0,1,27,1,0,1
6.97,81,1,8,21379,1,0,0,0,1,1
8.06,91,3,5,21462,1,0,0,1,1,0
5.46,95,3,4,7301,1,1,37,0,0,1
9.24,76,2,10,5570,1,0,0,1,1,0
6.58,91,3,9,17146,1,0,0,1,0,0
8.45,79,1,7,3659,0,0,0,1,1,0
8.22,60,1,10,10364,0,0,0,1,1,0
8.97,73,3,9,18509,0,1,45,0,1,1
8.35,73,1,1,8779,1,1,22,1,0,0
7.27,76,1,9,24424,0,1,46,1,1,1
8.17,87,1,4,6222,0,1,45,0,1,1
7.8,82,1,4,24167,0,1,24,0,1,1
6.55,69,0,10,11495,0,0,0,1,1,0
7.19,65,1,3,14888,0,1,21,1,1,1
6.03,82,0,2,6044,0,0,0,1,0,1
5.17,83,2,4,9576,0,1,35,0,1,1
6.73,86,1,10,9923,0,0,0,1,0,1
7.15,89,1,5,4518,0,1,14,1,0,1
7.89,99,2,1,22380,0,1,18,1,0,0
6.23,71,2,8,12028,0,1,34,1,1,1
5.65,81,1,8,14060,0,0,0,1,1,0
6.83,77,2,9,9637,1,0,0,0,1,0
7.47,82,2,5,8392,0,0,0,1,1,0
4.72,84,1,7,11133,0,1,26,1,1,1
10.0,80,2,9,10325,0,0,0,1,1,0
5.67,88,0,6,14934,1,0,0,1,1,1
6.12,98,1,3,22068,1,0,0,1,1,0
8.07,85,2,1,13440,0,1,43,1,1,0
7.28,93,2,1,24754,0,0,0,1,1,0
8.37,91,4,3,9610,0,0,0,1,0,0
7.68,86,2,4,3569,0,0,0,0,0,0
6.2,80,2,4,10598,0,0,0,1,1,1
5.49,91,1,5,10778,0,0,0,1,0,1
6.52,86,3,1,20768,0,1,12,1,0,1
8.38,81,0,5,8710,0,0,0,1,1,0
8.3,77,1,1,10686,0,1,43,1,1,1
8.17,77,2,9,12717,0,0,0,1,1,1
7.78,76,1,6,23834,0,1,16,1,0,1
5.69,51,1,9,17682,0,1,31,1,1,1
7.36,74,1,6,24917,0,1,28,0,1,0
7.59,88,2,3,23923,1,1,11,1,0,1
8.95,81,0,3,14440,1,0,0,1,0,0
4.16,98,1,5,14750,0,1,18,1,1,1
8.05,73,0,8,18949,1,0,0,1,1,0
6.66,80,3,7,15712,0,1,40,1,1,1
5.59,88,2,3,10362,0,0,0,1,1,1
10.0,79,2,10,14529,0,0,0,1,1,1
9.87,75,2,7,10715,0,0,0,1,0,0
5.15,78,2,10,12748,0,1,35,1,1,1
7.96,72,3,4,8900,1,0,0,1,1,1
7.06,71,1,9,3094,1,0,0,1,1,1
7.96,67,0,3,22012,0,1,19,0,1,0
9.27,67,1,1,8615,0,1,43,1,1,0
5.3,74,1,7,10815,0,0,0,1,1,1
9.0,66,1,5,21865,0,0,0,1,1,0
6.27,82,2,1,10811,0,0,0,1,1,1
7.72,73,2,6,7425,0,1,17,0,1,1
7.44,75,1,4,22723,0,1,17,1,1,0
8.22,74,2,5,9659,0,0,0,1,0,0
7.85,83,2,3,10406,0,0,0,0,1,0
8.19,84,2,8,10922,1,0,0,1,1,0
4.55,73,1,9,10860,1,0,0,1,1,1
7.91,84,2,8,22288,1,1,20,0,0,1
8.31,100,2,4,23369,0,0,0,1,1,0
9.64,68,2,6,14659,0,0,0,1,1,0
6.7,72,3,4,22718,1,1,45,1,0,1
6.95,95,0,6,23789,0,0,0,1,1,0
6.14,62,1,6,9508,1,0,0,1,1,0
6.99,93,0,9,17944,0,1,45,1,0,0
6.69,77,2,9,14420,0,0,0,1,1,1
9.08,76,1,8,5686,0,0,0,0,1,0
7.0,89,1,6,10516,0,1,14,1,1,0
7.15,90,4,1,24695,0,1,40,0,1,1
7.04,75,1,2,24248,0,1,36,0,1,0
4.66,80,1,9,23983,0,1,45,0,1,1
7.33,78,2,10,13110,0,0,0,1,1,1
8.25,79,1,5,7658,0,1,41,1,1,1
7.82,91,0,8,3831,1,1,37,1,1,0
6.61,63,1,8,8562,0,1,21,0,0,1
10.0,97,1,1,4120,1,0,0,1,1,0
6.8,80,0,4,7751,1,0,0,1,1,0
8.67,79,1,2,9637,0,1,42,1,0,1
8.9,66,2,9,14325,0,0,0,1,1,0
7.0,75,0,8,8768,0,1,37,1,1,1
7.1,100,1,5,17990,1,1,42,1,1,1
7.7,68,1,7,21195,1,0,0,1,1,0
8.76,85,1,9,8550,1,0,0,1,1,0
6.58,78,0,10,20299,0,1,36,0,1,1
5.91,86,2,6,15944,1,0,0,1,1,1
10.0,85,2,7,13599,1,1,17,1,1,0
6.86,87,1,8,4625,0,0,0,1,1,0
8.51,76,2,9,11758,0,1,42,1,1,1
8.2,90,0,9,8211,0,1,39,1,1,0
7.51,63,2,8,19834,1,1,35,1,0,0
9.04,79,2,9,16167,1,1,19,0,1,0
7.7,86,2,8,10621,0,0,0,1,1,0
7.61,70,0,8,17205,0,0,0,1,1,0
8.32,100,2,6,18796,1,0,0,1,1,0
8.38,78,0,8,12218,0,0,0,1,1,0
6.74,81,1,9,12727,0,0,0,1,1,1
7.67,85,0,10,19541,1,1,16,1,0,0
8.41,85,1,7,7484,0,0,0,1,1,0
8.03,89,1,7,12584,0,1,11,1,1,1
8.13,88,0,8,19192,0,1,11,0,1,0
8.01,83,2,8,18744,0,0,0,1,1,0
6.25,100,0,10,8912,0,1,27,1,1,0
7.1,75,2,4,11077,0,0,0,1,0,0
6.93,95,2,5,19131,1,0,0,1,1,0
5.88,76,2,9,21980,0,1,47,1,1,1
10.0,81,0,2,9888,1,0,0,1,0,0
6.02,82,0,3,24922,1,1,24,1,1,0
6.91,75,0,8,17364,1,1,15,1,0,0
6.21,73,0,5,23905,0,1,32,1,1,1
5.59,69,1,3,24652,0,0,0,1,1,0
7.18,91,0,4,17452,0,0,0,1,1,1
8.09,80,3,7,4029,0,0,0,0,1,1
5.58,83,0,4,9316,0,0,0,1,1,1
5.94,66,0,9,11482,1,1,12,1,0,1
8.58,82,0,9,6287,0,0,0,0,1,0
7.39,70,1,7,17105,0,0,0,0,1,1
7.67,53,1,6,23409,0,1,28,1,0,0
7.42,83,0,5,12689,0,0,0,1,1,0
7.95,91,1,1,13991,1,0,0,1,1,0
5.88,67,0,6,21260,0,0,0,0,1,1
9.42,100,0,1,8310,0,0,0,1,1,0
7.81,70,0,8,9058,0,0,0,1,1,0
8.21,86,0,7,11840,0,0,0,1,0,0
7.43,93,0,5,24592,0,0,0,1,1,0
7.39,98,0,5,21221,0,1,16,1,1,0
7.4,79,2,1,22346,1,1,11,1,1,1
4.55,73,1,4,16238,1,0,0,1,1,1
8.0,67,0,4,7805,1,1,14,1,1,0
8.05,72,0,4,13698,0,0,0,0,1,0
5.28,82,1,9,23235,0,0,0,1,1,1
6.35,73,2,3,5541,1,0,0,1,1,1
6.74,77,0,10,7843,0,0,0,1,1,0
8.1,95,1,3,14895,0,1,45,1,1,1
7.64,85,1,7,9772,0,0,0,1,1,1
8.07,93,4,1,5356,1,0,0,0,1,1
3.56,98,1,1,9699,1,0,0,1,1,1
7.74,82,0,6,18204,0,0,0,1,1,0
6.42,81,0,2,3384,0,1,13,1,1,0
9.46,99,4,1,17926,1,0,0,1,1,0
8.18,85,2,4,16139,0,0,0,1,1,0
8.23,87,2,7,10501,0,1,24,0,1,1
9.88,84,0,1,13730,1,0,0,0,1,0
8.5,73,0,6,6598,0,1,38,1,1,1
9.09,76,0,4,13255,1,0,0,1,1,0
8.67,86,3,2,17483,1,0,0,0,1,0
7.42,83,1,8,9730,1,0,0,1,1,1
5.27,76,2,1,21388,0,1,43,0,1,1
5.2,99,0,4,4693,1,1,30,1,0,1
6.98,85,0,4,24148,0,1,42,1,1,1
6.58,72,0,5,19280,1,0,0,1,1,0
6.71,71,2,6,13897,1,1,46,1,1,1
7.45,95,1,6,21981,0,0,0,1,1,0
9.1,89,2,8,5660,0,0,0,1,1,0
8.89,71,2,2,10386,0,0,0,1,1,0
4.78,88,2,4,23050,0,0,0,0,1,1
7.67,91,0,6,11269,0,0,0,1,0,1
7.6,100,0,4,17070,0,0,0,1,0,0
7.63,90,1,7,11530,1,1,10,1,0,0
8.3,68,1,2,13615,1,0,0,1,1,0
8.67,85,0,5,9080,0,1,23,1,1,0
6.93,77,0,3,4883,0,0,0,1,0,0
10.0,83,2,3,14902,0,1,33,1,1,0
7.93,89,0,2,18853,0,1,15,1,1,0
4.99,73,1,6,18697,1,0,0,0,1,0
7.03,76,1,8,13837,0,0,0,1,1,0
6.35,67,1,9,10965,1,0,0,1,1,1
7.44,87,0,2,24612,0,0,0,1,1,0
7.39,96,2,3,6700,0,0,0,1,1,0
7.69,86,0,5,17142,1,0,0,1,1,0
6.74,73,2,8,14781,0,0,0,1,1,1
7.22,84,2,2,3144,0,0,0,1,1,1
8.17,86,2,7,4575,0,0,0,1,1,0
4.91,77,0,2,8426,1,0,0,1,0,1
7.32,65,3,8,5359,1,1,19,0,1,1
8.59,71,2,10,6199,0,0,0,1,1,1
6.96,85,2,1,7705,0,0,0,1,1,0
8.16,83,1,2,6647,0,0,0,1,1,0
7.4,92,1,2,7377,0,1,19,1,1,1
9.6,75,1,9,3699,0,1,46,1,1,0
5.44,71,1,4,18785,1,0,0,1,0,0
9.0,98,0,1,20662,0,0,0,1,1,0
6.49,95,0,10,18392,0,1,10,1,1,0
9.09,85,0,6,5331,0,0,0,1,1,0
9.34,82,0,7,22143,0,0,0,1,1,0
9.45,49,0,8,5327,1,0,0,1,1,0
10.0,74,0,2,9813,0,0,0,0,0,0
8.95,88,0,6,14868,0,1,33,1,1,0
8.11,71,1,4,5916,1,0,0,1,1,1
7.21,57,0,9,21479,1,1,44,1,1,0
10.0,91,2,1,7316,0,1,24,0,1,0
9.76,100,0,9,24502,0,1,27,1,1,0
7.97,63,2,4,6141,1,0,0,1,0,1
4.8,83,3,7,14823,0,0,0,1,0,1
8.61,76,1,8,16154,0,1,21,1,1,1
10.0,90,2,2,12358,1,1,28,1,1,0
7.88,82,0,1,16332,0,0,0,1,0,0
9.3,75,0,1,16947,1,1,33,0,1,0
7.61,68,2,8,7519,0,0,0,1,1,0
6.12,75,1,7,21875,1,1,45,1,1,1
8.26,65,1,7,18257,0,1,15,1,1,0
7.52,73,1,7,22025,1,0,0,0,1,1
6.67,90,2,4,17418,1,0,0,1,1,1
6.31,84,2,4,19453,1,1,11,1,0,0
9.49,88,3,9,24391,1,0,0,1,1,0
6.59,93,0,1,3641,0,0,0,1,1,0
5.11,92,0,1,22298,0,0,0,1,1,1
6.64,79,1,1,21686,1,0,0,0,1,0
6.51,78,1,3,24530,1,1,45,0,1,1
8.72,74,0,3,13321,1,0,0,1,1,0
8.94,82,2,4,9024,0,0,0,0,1,0
7.14,78,1,4,18769,0,1,35,1,1,1
8.74,79,2,5,19921,1,1,36,1,1,0
6.46,100,0,7,16622,0,0,0,1,1,0
7.79,83,2,10,22835,0,0,0,1,1,0
8.2,87,0,5,23853,1,0,0,1,1,0
8.04,68,1,3,17562,1,1,20,0,1,1
8.17,80,1,8,9614,1,0,0,1,1,0
7.98,91,3,2,21452,0,1,32,1,0,1
7.38,84,2,7,3223,1,1,26,1,1,1
8.98,67,1,9,9483,0,1,32,0,1,1
6.08,78,3,7,20118,0,1,41,1,1,1
10.0,73,4,5,8244,1,0,0,1,0,0
5.07,90,1,6,21172,0,0,0,1,1,0
7.14,97,2,2,24121,1,1,35,0,1,1
7.97,86,0,3,12799,0,1,41,1,1,1
8.61,87,1,8,21203,0,0,0,1,0,0
9.16,74,0,6,18904,0,0,0,0,1,0
10.0,88,2,8,5403,0,0,0,1,1,0
8.24,76,2,9,15229,1,0,0,1,1,0
9.31,100,0,5,4847,0,0,0,1,1,0
6.06,78,0,2,20806,1,1,10,1,0,0
10.0,58,1,9,21499,0,0,0,1,1,0
4.73,78,1,6,23220,0,1,32,1,0,1
8.2,93,3,6,6930,0,1,10,0,1,1
6.39,69,1,2,15222,1,0,0,1,1,1
7.35,81,2,5,22203,0,1,25,1,1,0
10.0,85,1,2,6371,0,1,39,0,1,0
8.53,94,3,9,16320,0,0,0,1,1,1
8.83,84,0,5,22807,1,0,0,1,1,0
6.73,71,3,3,19379,0,0,0,0,1,0
6.5,80,0,10,6183,1,0,0,1,1,0
8.23,67,0,10,4373,0,0,0,0,0,0
8.61,83,2,6,18747,0,0,0,1,1,1
5.69,95,1,1,23322,1,1,16,1,1,1
7.43,79,0,7,4309,0,0,0,0,1,1
8.46,70,3,5,19267,1,1,35,0,1,1
6.12,73,0,2,16478,0,1,46,1,1,1
7.14,83,1,6,9813,0,1,20,1,1,1
7.98,92,1,4,22927,0,0,0,1,1,0
8.06,81,1,3,9619,0,0,0,1,1,0
8.52,91,4,10,24617,0,0,0,0,1,0
8.76,70,1,7,21892,1,0,0,1,1,0
6.09,70,2,10,8493,0,0,0,1,1,1
5.97,87,1,3,22248,0,0,0,1,1,0
7.93,83,0,5,18450,0,0,0,1,1,0
5.71,77,3,8,17327,1,0,0,0,0,1
9.72,56,0,4,19545,0,0,0,1,0,0
9.73,62,1,3,6073,0,0,0,1,1,0
8.22,90,1,6,7083,1,0,0,0,1,0
6.95,46,0,2,14728,1,1,38,0,1,1
5.74,76,2,8,13089,0,0,0,1,0,1
6.61,96,2,8,24031,1,0,0,1,1,1
6.03,53,1,8,21335,1,0,0,0,1,1
6.45,91,1,8,15583,0,0,0,1,1,0
9.13,78,0,2,4606,0,0,0,1,0,0
5.26,96,1,8,24495,0,0,0,1,0,1
8.99,62,4,9,5641,1,0,0,1,1,0
7.32,83,2,1,5885,1,1,36,0,1,1
8.68,71,0,8,20318,1,1,16,1,1,0
6.25,84,1,8,24925,0,0,0,1,1,0
6.72,82,2,2,16233,0,1,16,1,0,1
7.53,60,1,1,9545,0,0,0,1,1,0
7.41,88,1,10,9326,1,1,19,1,1,0
5.43,69,0,2,16082,0,0,0,1,1,1
7.23,76,1,10,8802,0,1,44,0,1,1
7.71,56,2,7,5418,0,1,44,0,0,1
7.36,94,0,7,7698,0,0,0,0,1,0
7.91,89,2,4,8322,1,0,0,1,1,1
9.21,82,0,3,14675,0,0,0,1,0,0
7.86,79,1,4,15959,1,1,29,0,1,0
6.77,74,1,10,12974,1,0,0,1,1,1
6.25,83,0,3,18098,1,1,30,1,0,1
7.3,71,1,7,21010,1,1,14,1,1,0
7.74,95,1,10,21929,0,1,15,1,1,1
7.9,76,0,8,8100,0,1,36,1,1,0
6.45,78,1,1,21576,0,0,0,1,1,1
10.0,81,0,8,18568,0,0,0,1,1,0
6.19,92,0,6,8891,0,0,0,0,1,1
7.71,86,3,6,24852,0,1,42,1,1,1
8.16,94,1,7,14395,1,0,0,1,1,0
7.48,78,2,1,4332,0,0,0,1,1,0
7.29,90,0,2,4091,1,0,0,1,1,0
6.46,82,1,1,23150,0,1,37,1,0,1
8.43,82,2,5,24112,0,1,46,1,1,1
6.02,100,0,6,6162,0,1,15,1,1,1
7.73,70,0,6,5534,1,0,0,1,0,0
8.5,64,0,4,7392,0,1,26,1,1,1
6.07,72,0,3,10827,0,0,0,1,1,1
9.04,84,1,2,13980,0,0,0,1,1,0
10.0,83,1,5,10533,0,1,39,1,1,0
9.73,91,2,5,13611,1,0,0,1,1,0
7.23,88,0,2,11795,0,0,0,1,1,0
6.86,82,1,4,3943,1,0,0,1,1,0
6.24,78,2,10,24015,0,0,0,1,1,0
7.74,78,1,3,14042,0,0,0,1,1,0
7.29,91,1,3,21374,0,1,10,1,1,0
8.23,90,1,5,4276,1,0,0,1,1,0
5.92,87,0,10,15840,1,0,0,1,1,0
5.82,60,1,6,7599,1,0,0,1,1,1
6.81,75,1,9,8473,0,0,0,1,0,1
3.98,71,1,2,3758,0,0,0,1,1,1
7.49,88,1,3,13348,1,0,0,1,1,0
7.82,85,1,3,20177,1,1,41,1,1,0
6.33,84,1,4,10369,0,0,0,0,1,0
8.11,82,0,4,17836,0,1,11,1,1,1
7.45,72,1,8,10479,1,1,47,1,1,1
10.0,92,1,2,8631,0,0,0,1,1,0
8.31,73,3,10,24232,1,0,0,1,0,0
8.35,84,1,3,19648,1,0,0,1,0,0
5.93,83,1,2,13597,0,0,0,0,1,1
7.04,90,1,8,12770,0,1,17,1,1,1
7.79,65,0,10,20030,0,1,26,1,1,1
5.72,89,0,1,3624,0,0,0,1,1,0
8.28,77,1,2,17135,0,1,34,1,1,1
6.77,94,2,1,18063,0,1,32,1,1,1
6.38,81,0,1,15830,1,1,42,1,1,0
7.45,76,2,6,19735,0,0,0,1,1,1
7.7,76,0,7,7385,1,1,44,1,1,0
8.08,88,0,4,23008,1,0,0,0,1,0
5.33,84,1,5,13511,0,1,16,1,1,1
7.4,71,2,4,15351,1,0,0,1,1,0
6.34,76,1,5,3853,0,0,0,1,1,1
7.24,88,0,3,6468,0,0,0,1,1,0
6.74,83,0,8,15271,0,0,0,1,0,1
7.41,62,0,2,22216,0,1,24,0,1,0
8.12,100,1,3,19087,0,0,0,0,1,0
8.43,75,1,9,8884,0,0,0,1,1,0
8.14,70,1,1,5894,1,0,0,1,1,0
9.05,67,1,1,5922,1,0,0,1,0,0
9.59,73,1,10,11195,1,0,0,1,0,0
6.47,76,0,8,24486,0,1,38,1,1,1
7.27,72,0,3,6387,0,1,32,0,1,1
5.26,99,1,6,12620,0,0,0,1,0,1
5.37,71,1,4,11653,0,0,0,1,1,1
8.29,98,0,3,8397,1,1,46,1,1,0
6.7,68,0,6,11896,0,0,0,1,1,1
8.74,93,3,6,24859,0,0,0,1,0,0
6.46,86,2,9,5814,0,0,0,0,0,1
9.82,81,1,9,9749,0,0,0,1,1,0
6.91,87,2,4,13281,0,1,40,1,1,1
8.92,100,2,6,11492,0,1,39,1,1,0
7.21,81,3,3,5627,0,0,0,0,1,0
6.26,70,2,10,21350,1,0,0,1,1,1
6.32,86,3,6,18245,0,1,46,1,1,1
6.73,85,2,7,21598,0,1,27,1,1,1
6.28,85,0,10,21059,0,1,23,1,1,1
8.79,73,3,3,8237,0,0,0,1,1,0
4.75,86,1,7,22227,0,0,0,1,0,1
7.77,100,2,9,17247,0,0,0,1,1,0
6.18,85,2,10,16342,1,0,0,1,1,0
7.37,93,2,2,19888,0,0,0,1,1,0
8.67,57,1,7,14814,0,0,0,0,1,0
8.82,93,3,9,5409,0,0,0,1,0,0
6.62,90,1,2,18552,0,0,0,1,0,0
7.67,64,1,4,11577,1,1,44,0,1,0
6.51,81,1,8,10230,0,0,0,1,1,0
7.88,76,1,4,11211,0,0,0,1,1,0
8.01,72,2,9,22553,0,0,0,1,0,0
8.99,95,1,4,3593,0,0,0,0,1,0
8.18,93,1,8,11726,1,0,0,0,1,0
9.43,93,0,2,24497,0,0,0,1,1,0
5.16,87,2,8,16941,1,0,0,1,1,1
7.28,70,1,4,10553,0,1,18,1,1,1
6.76,89,1,9,14105,0,1,43,1,0,1
5.96,74,1,2,16469,0,1,36,1,1,1
8.01,66,0,9,20650,1,1,37,1,1,1
7.16,83,1,2,24809,1,1,41,1,0,1
8.68,74,2,5,5361,0,1,42,1,1,1
8.74,85,2,9,21426,1,1,47,1,1,1
8.53,69,3,8,16011,1,0,0,0,1,0
5.96,76,0,1,13833,0,0,0,1,1,1
